GITTER_ID_100m;x_mp_100m;y_mp_100m;durchschnMieteQM;AnzahlWohnungen;werterlaeuternde_Zeichen
CRS3035RES100mN3270300E4545500;4545550;3270350;821;147;NA
CRS3035RES100mN3270300E4545600;4545650;3270350;974;103;NA
CRS3035RES100mN3270300E4545700;4545750;3270350;876;132;NA
CRS3035RES100mN3270300E4545800;4545850;3270350;826;156;NA
CRS3035RES100mN3270300E4545900;4545950;3270350;911;139;NA
CRS3035RES100mN3270300E4546000;4546050;3270350;824;121;NA
CRS3035RES100mN3270300E4546100;4546150;3270350;839;162;NA
CRS3035RES100mN3270300E4546200;4546250;3270350;818;158;NA
CRS3035RES100mN3270300E4546300;4546350;3270350;701;60;NA
CRS3035RES100mN3270300E4546400;4546450;3270350;733;99;NA
CRS3035RES100mN3270300E4546500;4546550;3270350;843;217;NA
CRS3035RES100mN3270300E4546600;4546650;3270350;931;140;NA
CRS3035RES100mN3270300E4546800;4546850;3270350;827;131;NA
CRS3035RES100mN3270300E4546900;4546950;3270350;808;162;NA
CRS3035RES100mN3270300E4547000;4547050;3270350;937;11;NA
CRS3035RES100mN3270300E4547200;4547250;3270350;720;61;NA
CRS3035RES100mN3270300E4547300;4547350;3270350;999;125;NA
CRS3035RES100mN3270300E4547400;4547450;3270350;857;168;NA
CRS3035RES100mN3270300E4547500;4547550;3270350;765;147;NA
CRS3035RES100mN3270300E4547600;4547650;3270350;899;107;NA
CRS3035RES100mN3270300E4547700;4547750;3270350;910;125;NA
CRS3035RES100mN3270300E4547800;4547850;3270350;815;19;NA
CRS3035RES100mN3270300E4547900;4547950;3270350;810;91;NA
CRS3035RES100mN3270300E4548000;4548050;3270350;733;179;NA
CRS3035RES100mN3270300E4548100;4548150;3270350;630;58;NA
CRS3035RES100mN3270300E4548200;4548250;3270350;665;64;NA
CRS3035RES100mN3270300E4548300;4548350;3270350;717;45;NA
CRS3035RES100mN3270300E4548400;4548450;3270350;778;125;NA
CRS3035RES100mN3270300E4548500;4548550;3270350;720;97;NA
CRS3035RES100mN3270300E4548600;4548650;3270350;705;69;NA
CRS3035RES100mN3270300E4549000;4549050;3270350;558;262;NA
CRS3035RES100mN3270300E4549100;4549150;3270350;567;160;NA
CRS3035RES100mN3270300E4549200;4549250;3270350;582;78;NA
CRS3035RES100mN3270300E4549300;4549350;3270350;618;133;NA
CRS3035RES100mN3270300E4549400;4549450;3270350;635;84;NA
CRS3035RES100mN3270300E4549500;4549550;3270350;887;142;NA
CRS3035RES100mN3270300E4549600;4549650;3270350;569;34;NA
CRS3035RES100mN3270300E4550400;4550450;3270350;688;50;NA
CRS3035RES100mN3270300E4550500;4550550;3270350;854;37;NA
CRS3035RES100mN3270300E4550600;4550650;3270350;731;108;NA
CRS3035RES100mN3270300E4550700;4550750;3270350;877;143;NA
CRS3035RES100mN3270300E4551000;4551050;3270350;879;28;NA
CRS3035RES100mN3270300E4551100;4551150;3270350;762;50;NA
CRS3035RES100mN3270300E4551200;4551250;3270350;806;30;NA
CRS3035RES100mN3270300E4551300;4551350;3270350;888;58;NA
CRS3035RES100mN3270300E4551400;4551450;3270350;831;156;NA
CRS3035RES100mN3270300E4551500;4551550;3270350;730;147;NA
CRS3035RES100mN3270300E4551600;4551650;3270350;707;163;NA
CRS3035RES100mN3270300E4551700;4551750;3270350;813;63;NA
CRS3035RES100mN3270300E4551800;4551850;3270350;639;59;NA
CRS3035RES100mN3270300E4551900;4551950;3270350;757;110;NA
CRS3035RES100mN3270300E4552000;4552050;3270350;975;21;NA
CRS3035RES100mN3270300E4552100;4552150;3270350;823;111;NA
CRS3035RES100mN3270300E4552200;4552250;3270350;636;29;NA
CRS3035RES100mN3270300E4552500;4552550;3270350;733;9;NA
CRS3035RES100mN3270300E4552600;4552650;3270350;789;120;NA
CRS3035RES100mN3270300E4552700;4552750;3270350;886;74;NA
CRS3035RES100mN3270300E4552800;4552850;3270350;720;98;NA
CRS3035RES100mN3270300E4553000;4553050;3270350;806;232;NA
CRS3035RES100mN3270300E4553100;4553150;3270350;795;120;NA
CRS3035RES100mN3270300E4553200;4553250;3270350;748;146;NA
CRS3035RES100mN3270300E4553300;4553350;3270350;736;141;NA
CRS3035RES100mN3270300E4553400;4553450;3270350;727;172;NA
CRS3035RES100mN3270300E4553500;4553550;3270350;668;210;NA
CRS3035RES100mN3270300E4553600;4553650;3270350;752;248;NA
CRS3035RES100mN3270300E4553700;4553750;3270350;793;118;NA
CRS3035RES100mN3270300E4553800;4553850;3270350;920;92;NA
CRS3035RES100mN3270300E4553900;4553950;3270350;842;96;NA
CRS3035RES100mN3270300E4554000;4554050;3270350;687;8;NA
CRS3035RES100mN3270300E4554100;4554150;3270350;651;203;NA
CRS3035RES100mN3270300E4554200;4554250;3270350;824;20;NA
CRS3035RES100mN3270300E4554300;4554350;3270350;821;134;NA
CRS3035RES100mN3270300E4554400;4554450;3270350;717;188;NA
CRS3035RES100mN3270300E4554500;4554550;3270350;659;62;NA
CRS3035RES100mN3270300E4554600;4554650;3270350;534;40;NA
CRS3035RES100mN3270300E4554700;4554750;3270350;594;36;NA
CRS3035RES100mN3270300E4554800;4554850;3270350;623;88;NA
CRS3035RES100mN3270300E4554900;4554950;3270350;659;241;NA
CRS3035RES100mN3270300E4555000;4555050;3270350;812;146;NA
CRS3035RES100mN3270300E4555100;4555150;3270350;583;68;NA
CRS3035RES100mN3270300E4556300;4556350;3270350;653;4;NA
CRS3035RES100mN3270300E4557200;4557250;3270350;1197;16;NA
CRS3035RES100mN3270300E4559400;4559450;3270350;960;162;NA
CRS3035RES100mN3270300E4559500;4559550;3270350;824;84;NA
CRS3035RES100mN3270300E4559600;4559650;3270350;751;90;NA
CRS3035RES100mN3270300E4559800;4559850;3270350;569;90;NA
CRS3035RES100mN3270300E4559900;4559950;3270350;571;61;NA
CRS3035RES100mN3270300E4560000;4560050;3270350;577;10;NA
CRS3035RES100mN3270300E4560200;4560250;3270350;822;46;NA
CRS3035RES100mN3270300E4560300;4560350;3270350;737;77;NA
CRS3035RES100mN3270300E4560500;4560550;3270350;820;39;NA
CRS3035RES100mN3270300E4560600;4560650;3270350;1083;11;NA
CRS3035RES100mN3270300E4560700;4560750;3270350;624;37;NA
CRS3035RES100mN3270300E4560800;4560850;3270350;585;6;NA
CRS3035RES100mN3270300E4560900;4560950;3270350;926;24;NA
CRS3035RES100mN3270300E4561000;4561050;3270350;712;3;NA
CRS3035RES100mN3270300E4561300;4561350;3270350;1050;21;NA
CRS3035RES100mN3270300E4561400;4561450;3270350;1059;15;NA
CRS3035RES100mN3270300E4562700;4562750;3270350;621;4;NA
CRS3035RES100mN3270300E4563400;4563450;3270350;656;3;NA
CRS3035RES100mN3270300E4563700;4563750;3270350;799;14;NA
CRS3035RES100mN3270300E4565300;4565350;3270350;281;3;KLAMMERN
CRS3035RES100mN3270300E4565600;4565650;3270350;700;3;NA
CRS3035RES100mN3270300E4565700;4565750;3270350;484;3;NA
CRS3035RES100mN3270300E4566400;4566450;3270350;769;3;NA
CRS3035RES100mN3270400E4542700;4542750;3270450;1042;5;NA
CRS3035RES100mN3270400E4543900;4543950;3270450;719;19;NA
CRS3035RES100mN3270400E4544000;4544050;3270450;712;76;NA
CRS3035RES100mN3270400E4544200;4544250;3270450;928;53;NA
CRS3035RES100mN3270400E4544300;4544350;3270450;806;125;NA
CRS3035RES100mN3270400E4544400;4544450;3270450;922;29;NA
CRS3035RES100mN3270400E4544500;4544550;3270450;1218;62;NA
CRS3035RES100mN3270400E4544600;4544650;3270450;846;27;NA
CRS3035RES100mN3270400E4544700;4544750;3270450;975;51;NA
CRS3035RES100mN3270400E4544800;4544850;3270450;888;79;NA
CRS3035RES100mN3270400E4544900;4544950;3270450;899;29;NA
CRS3035RES100mN3270400E4545000;4545050;3270450;920;79;NA
CRS3035RES100mN3270400E4545100;4545150;3270450;740;92;NA
CRS3035RES100mN3270400E4545200;4545250;3270450;950;78;NA
CRS3035RES100mN3270400E4545300;4545350;3270450;741;23;NA
CRS3035RES100mN3270400E4545400;4545450;3270450;709;188;NA
CRS3035RES100mN3270400E4545500;4545550;3270450;868;98;NA
CRS3035RES100mN3270400E4545600;4545650;3270450;971;106;NA
CRS3035RES100mN3270400E4545700;4545750;3270450;1005;108;NA
CRS3035RES100mN3270400E4545800;4545850;3270450;959;85;NA
CRS3035RES100mN3270400E4545900;4545950;3270450;841;139;NA
CRS3035RES100mN3270400E4546000;4546050;3270450;866;34;NA
CRS3035RES100mN3270400E4546100;4546150;3270450;716;120;NA
CRS3035RES100mN3270400E4546200;4546250;3270450;730;130;NA
CRS3035RES100mN3270400E4546300;4546350;3270450;700;108;NA
CRS3035RES100mN3270400E4546400;4546450;3270450;937;95;NA
CRS3035RES100mN3270400E4546500;4546550;3270450;918;76;NA
CRS3035RES100mN3270400E4546600;4546650;3270450;979;118;NA
CRS3035RES100mN3270400E4546700;4546750;3270450;756;126;NA
CRS3035RES100mN3270400E4546800;4546850;3270450;942;131;NA
CRS3035RES100mN3270400E4546900;4546950;3270450;844;96;NA
CRS3035RES100mN3270400E4547000;4547050;3270450;811;3;NA
CRS3035RES100mN3270400E4547100;4547150;3270450;881;49;NA
CRS3035RES100mN3270400E4547200;4547250;3270450;880;121;NA
CRS3035RES100mN3270400E4547300;4547350;3270450;917;104;NA
CRS3035RES100mN3270400E4547400;4547450;3270450;715;129;NA
CRS3035RES100mN3270400E4547500;4547550;3270450;851;167;NA
CRS3035RES100mN3270400E4547600;4547650;3270450;1054;71;NA
CRS3035RES100mN3270400E4547700;4547750;3270450;832;49;NA
CRS3035RES100mN3270400E4547800;4547850;3270450;896;102;NA
CRS3035RES100mN3270400E4547900;4547950;3270450;876;87;NA
CRS3035RES100mN3270400E4548000;4548050;3270450;848;110;NA
CRS3035RES100mN3270400E4548100;4548150;3270450;757;118;NA
CRS3035RES100mN3270400E4548200;4548250;3270450;759;43;NA
CRS3035RES100mN3270400E4548300;4548350;3270450;916;44;NA
CRS3035RES100mN3270400E4548400;4548450;3270450;827;83;NA
CRS3035RES100mN3270400E4548500;4548550;3270450;712;103;NA
CRS3035RES100mN3270400E4548600;4548650;3270450;689;64;NA
CRS3035RES100mN3270400E4549000;4549050;3270450;892;176;NA
CRS3035RES100mN3270400E4549100;4549150;3270450;960;153;NA
CRS3035RES100mN3270400E4549200;4549250;3270450;723;110;NA
CRS3035RES100mN3270400E4549300;4549350;3270450;625;174;NA
CRS3035RES100mN3270400E4549400;4549450;3270450;779;63;NA
CRS3035RES100mN3270400E4549500;4549550;3270450;586;77;NA
CRS3035RES100mN3270400E4550400;4550450;3270450;758;49;NA
CRS3035RES100mN3270400E4550500;4550550;3270450;720;132;NA
CRS3035RES100mN3270400E4550600;4550650;3270450;714;81;NA
CRS3035RES100mN3270400E4550700;4550750;3270450;638;86;NA
CRS3035RES100mN3270400E4551600;4551650;3270450;780;131;NA
CRS3035RES100mN3270400E4551700;4551750;3270450;794;121;NA
CRS3035RES100mN3270400E4551800;4551850;3270450;854;106;NA
CRS3035RES100mN3270400E4551900;4551950;3270450;763;95;NA
CRS3035RES100mN3270400E4552000;4552050;3270450;696;72;NA
CRS3035RES100mN3270400E4552100;4552150;3270450;653;11;NA
CRS3035RES100mN3270400E4552200;4552250;3270450;806;56;NA
CRS3035RES100mN3270400E4552500;4552550;3270450;776;24;NA
CRS3035RES100mN3270400E4552600;4552650;3270450;703;89;NA
CRS3035RES100mN3270400E4552700;4552750;3270450;717;100;NA
CRS3035RES100mN3270400E4552800;4552850;3270450;688;70;NA
CRS3035RES100mN3270400E4552900;4552950;3270450;832;149;NA
CRS3035RES100mN3270400E4553000;4553050;3270450;909;189;NA
CRS3035RES100mN3270400E4553100;4553150;3270450;730;49;NA
CRS3035RES100mN3270400E4553200;4553250;3270450;870;168;NA
CRS3035RES100mN3270400E4553300;4553350;3270450;874;133;NA
CRS3035RES100mN3270400E4553400;4553450;3270450;767;157;NA
CRS3035RES100mN3270400E4553500;4553550;3270450;858;125;NA
CRS3035RES100mN3270400E4553600;4553650;3270450;856;71;NA
CRS3035RES100mN3270400E4553700;4553750;3270450;777;150;NA
CRS3035RES100mN3270400E4553900;4553950;3270450;607;62;NA
CRS3035RES100mN3270400E4554000;4554050;3270450;840;115;NA
CRS3035RES100mN3270400E4554100;4554150;3270450;760;112;NA
CRS3035RES100mN3270400E4554200;4554250;3270450;787;127;NA
CRS3035RES100mN3270400E4554300;4554350;3270450;836;137;NA
CRS3035RES100mN3270400E4554400;4554450;3270450;710;125;NA
CRS3035RES100mN3270400E4554500;4554550;3270450;801;183;NA
CRS3035RES100mN3270400E4554600;4554650;3270450;466;81;NA
CRS3035RES100mN3270400E4554800;4554850;3270450;583;19;NA
CRS3035RES100mN3270400E4555500;4555550;3270450;613;6;NA
CRS3035RES100mN3270400E4555700;4555750;3270450;832;10;NA
CRS3035RES100mN3270400E4556800;4556850;3270450;1247;18;NA
CRS3035RES100mN3270400E4556900;4556950;3270450;703;29;NA
CRS3035RES100mN3270400E4557000;4557050;3270450;743;19;NA
CRS3035RES100mN3270400E4557100;4557150;3270450;1025;22;NA
CRS3035RES100mN3270400E4557200;4557250;3270450;1105;29;NA
CRS3035RES100mN3270400E4559500;4559550;3270450;734;13;NA
CRS3035RES100mN3270400E4559600;4559650;3270450;720;20;NA
CRS3035RES100mN3270400E4560200;4560250;3270450;702;14;NA
CRS3035RES100mN3270400E4560300;4560350;3270450;694;54;NA
CRS3035RES100mN3270400E4560500;4560550;3270450;879;51;NA
CRS3035RES100mN3270400E4560600;4560650;3270450;799;12;NA
CRS3035RES100mN3270400E4560700;4560750;3270450;617;15;NA
CRS3035RES100mN3270400E4560800;4560850;3270450;683;39;NA
CRS3035RES100mN3270400E4560900;4560950;3270450;810;10;NA
CRS3035RES100mN3270400E4561300;4561350;3270450;1202;13;NA
CRS3035RES100mN3270400E4562600;4562650;3270450;1281;4;NA
CRS3035RES100mN3270400E4562700;4562750;3270450;893;5;NA
CRS3035RES100mN3270400E4563400;4563450;3270450;753;7;NA
CRS3035RES100mN3270400E4564700;4564750;3270450;869;10;NA
CRS3035RES100mN3270400E4564900;4564950;3270450;1785;4;NA
CRS3035RES100mN3270400E4565400;4565450;3270450;754;7;NA
CRS3035RES100mN3270400E4565800;4565850;3270450;884;15;NA
CRS3035RES100mN3270400E4566100;4566150;3270450;871;8;NA
CRS3035RES100mN3270400E4566200;4566250;3270450;878;7;NA
CRS3035RES100mN3270400E4566400;4566450;3270450;535;3;KLAMMERN
CRS3035RES100mN3270400E4566700;4566750;3270450;858;4;NA
CRS3035RES100mN3270500E4536800;4536850;3270550;824;13;NA
CRS3035RES100mN3270500E4536900;4536950;3270550;852;15;NA
CRS3035RES100mN3270500E4538900;4538950;3270550;562;4;NA
CRS3035RES100mN3270500E4544200;4544250;3270550;867;141;NA
CRS3035RES100mN3270500E4544300;4544350;3270550;750;42;NA
CRS3035RES100mN3270500E4544400;4544450;3270550;883;78;NA
CRS3035RES100mN3270500E4544500;4544550;3270550;968;58;NA
CRS3035RES100mN3270500E4544600;4544650;3270550;913;37;NA
CRS3035RES100mN3270500E4544700;4544750;3270550;765;94;NA
CRS3035RES100mN3270500E4544800;4544850;3270550;1511;85;NA
CRS3035RES100mN3270500E4544900;4544950;3270550;977;99;NA
CRS3035RES100mN3270500E4545000;4545050;3270550;851;94;NA
CRS3035RES100mN3270500E4545100;4545150;3270550;918;36;NA
CRS3035RES100mN3270500E4545200;4545250;3270550;664;72;NA
CRS3035RES100mN3270500E4545300;4545350;3270550;787;50;NA
CRS3035RES100mN3270500E4545400;4545450;3270550;816;91;NA
CRS3035RES100mN3270500E4545500;4545550;3270550;873;59;NA
CRS3035RES100mN3270500E4545600;4545650;3270550;906;116;NA
CRS3035RES100mN3270500E4545700;4545750;3270550;907;164;NA
CRS3035RES100mN3270500E4545800;4545850;3270550;890;63;NA
CRS3035RES100mN3270500E4545900;4545950;3270550;828;102;NA
CRS3035RES100mN3270500E4546000;4546050;3270550;825;106;NA
CRS3035RES100mN3270500E4546100;4546150;3270550;828;89;NA
CRS3035RES100mN3270500E4546200;4546250;3270550;942;86;NA
CRS3035RES100mN3270500E4546300;4546350;3270550;877;49;NA
CRS3035RES100mN3270500E4546500;4546550;3270550;864;101;NA
CRS3035RES100mN3270500E4546600;4546650;3270550;986;83;NA
CRS3035RES100mN3270500E4546700;4546750;3270550;978;137;NA
CRS3035RES100mN3270500E4546800;4546850;3270550;926;111;NA
CRS3035RES100mN3270500E4546900;4546950;3270550;985;20;NA
CRS3035RES100mN3270500E4547100;4547150;3270550;646;23;NA
CRS3035RES100mN3270500E4547200;4547250;3270550;790;72;NA
CRS3035RES100mN3270500E4547300;4547350;3270550;892;60;NA
CRS3035RES100mN3270500E4547400;4547450;3270550;953;125;NA
CRS3035RES100mN3270500E4547500;4547550;3270550;709;88;NA
CRS3035RES100mN3270500E4547600;4547650;3270550;874;158;NA
CRS3035RES100mN3270500E4547700;4547750;3270550;891;25;NA
CRS3035RES100mN3270500E4547800;4547850;3270550;859;60;NA
CRS3035RES100mN3270500E4547900;4547950;3270550;1272;76;NA
CRS3035RES100mN3270500E4548000;4548050;3270550;1181;20;NA
CRS3035RES100mN3270500E4548100;4548150;3270550;691;175;NA
CRS3035RES100mN3270500E4548200;4548250;3270550;848;72;NA
CRS3035RES100mN3270500E4548300;4548350;3270550;883;145;NA
CRS3035RES100mN3270500E4548400;4548450;3270550;697;139;NA
CRS3035RES100mN3270500E4548500;4548550;3270550;792;40;NA
CRS3035RES100mN3270500E4548600;4548650;3270550;820;174;NA
CRS3035RES100mN3270500E4548700;4548750;3270550;770;78;NA
CRS3035RES100mN3270500E4548800;4548850;3270550;852;93;NA
CRS3035RES100mN3270500E4548900;4548950;3270550;716;117;NA
CRS3035RES100mN3270500E4549000;4549050;3270550;645;69;NA
CRS3035RES100mN3270500E4549100;4549150;3270550;607;80;NA
CRS3035RES100mN3270500E4549200;4549250;3270550;698;65;NA
CRS3035RES100mN3270500E4549300;4549350;3270550;671;180;NA
CRS3035RES100mN3270500E4549400;4549450;3270550;600;73;NA
CRS3035RES100mN3270500E4549500;4549550;3270550;862;70;NA
CRS3035RES100mN3270500E4550400;4550450;3270550;673;49;NA
CRS3035RES100mN3270500E4550500;4550550;3270550;1094;12;NA
CRS3035RES100mN3270500E4550600;4550650;3270550;778;87;NA
CRS3035RES100mN3270500E4550700;4550750;3270550;755;161;NA
CRS3035RES100mN3270500E4550800;4550850;3270550;979;84;NA
CRS3035RES100mN3270500E4550900;4550950;3270550;648;13;NA
CRS3035RES100mN3270500E4551100;4551150;3270550;561;13;NA
CRS3035RES100mN3270500E4551500;4551550;3270550;880;61;NA
CRS3035RES100mN3270500E4551600;4551650;3270550;792;93;NA
CRS3035RES100mN3270500E4551700;4551750;3270550;837;50;NA
CRS3035RES100mN3270500E4551800;4551850;3270550;845;139;NA
CRS3035RES100mN3270500E4551900;4551950;3270550;773;134;NA
CRS3035RES100mN3270500E4552000;4552050;3270550;972;93;NA
CRS3035RES100mN3270500E4552100;4552150;3270550;717;34;NA
CRS3035RES100mN3270500E4552200;4552250;3270550;967;83;NA
CRS3035RES100mN3270500E4552600;4552650;3270550;654;13;NA
CRS3035RES100mN3270500E4552700;4552750;3270550;775;47;NA
CRS3035RES100mN3270500E4552800;4552850;3270550;799;68;NA
CRS3035RES100mN3270500E4552900;4552950;3270550;803;119;NA
CRS3035RES100mN3270500E4553000;4553050;3270550;1263;128;NA
CRS3035RES100mN3270500E4553100;4553150;3270550;807;149;NA
CRS3035RES100mN3270500E4553200;4553250;3270550;776;171;NA
CRS3035RES100mN3270500E4553300;4553350;3270550;777;83;NA
CRS3035RES100mN3270500E4553400;4553450;3270550;662;133;NA
CRS3035RES100mN3270500E4553500;4553550;3270550;747;32;NA
CRS3035RES100mN3270500E4553600;4553650;3270550;832;92;NA
CRS3035RES100mN3270500E4553700;4553750;3270550;1000;27;NA
CRS3035RES100mN3270500E4553800;4553850;3270550;600;164;NA
CRS3035RES100mN3270500E4553900;4553950;3270550;613;20;NA
CRS3035RES100mN3270500E4554000;4554050;3270550;866;185;NA
CRS3035RES100mN3270500E4554100;4554150;3270550;1076;250;NA
CRS3035RES100mN3270500E4554200;4554250;3270550;778;116;NA
CRS3035RES100mN3270500E4554300;4554350;3270550;874;18;NA
CRS3035RES100mN3270500E4554400;4554450;3270550;809;144;NA
CRS3035RES100mN3270500E4554500;4554550;3270550;673;36;NA
CRS3035RES100mN3270500E4555500;4555550;3270550;793;19;NA
CRS3035RES100mN3270500E4555600;4555650;3270550;880;21;NA
CRS3035RES100mN3270500E4555700;4555750;3270550;608;14;NA
CRS3035RES100mN3270500E4555800;4555850;3270550;735;13;NA
CRS3035RES100mN3270500E4556500;4556550;3270550;949;18;NA
CRS3035RES100mN3270500E4556600;4556650;3270550;1293;29;NA
CRS3035RES100mN3270500E4556700;4556750;3270550;1085;80;NA
CRS3035RES100mN3270500E4557600;4557650;3270550;1026;10;NA
CRS3035RES100mN3270500E4558000;4558050;3270550;1343;3;NA
CRS3035RES100mN3270500E4558700;4558750;3270550;630;7;NA
CRS3035RES100mN3270500E4559100;4559150;3270550;559;62;NA
CRS3035RES100mN3270500E4559200;4559250;3270550;594;90;NA
CRS3035RES100mN3270500E4559300;4559350;3270550;591;234;NA
CRS3035RES100mN3270500E4559400;4559450;3270550;695;212;NA
CRS3035RES100mN3270500E4559500;4559550;3270550;691;176;NA
CRS3035RES100mN3270500E4559600;4559650;3270550;697;117;NA
CRS3035RES100mN3270500E4560200;4560250;3270550;1179;5;NA
CRS3035RES100mN3270500E4560300;4560350;3270550;624;3;NA
CRS3035RES100mN3270500E4560400;4560450;3270550;672;44;NA
CRS3035RES100mN3270500E4560500;4560550;3270550;751;3;NA
CRS3035RES100mN3270500E4560700;4560750;3270550;537;3;NA
CRS3035RES100mN3270500E4560800;4560850;3270550;850;19;NA
CRS3035RES100mN3270500E4560900;4560950;3270550;1042;5;NA
CRS3035RES100mN3270500E4561300;4561350;3270550;979;3;NA
CRS3035RES100mN3270500E4561400;4561450;3270550;1116;25;NA
CRS3035RES100mN3270500E4561500;4561550;3270550;1130;5;NA
CRS3035RES100mN3270500E4562800;4562850;3270550;811;3;NA
CRS3035RES100mN3270500E4563100;4563150;3270550;1305;23;NA
CRS3035RES100mN3270500E4565100;4565150;3270550;668;4;NA
CRS3035RES100mN3270500E4565900;4565950;3270550;793;8;NA
CRS3035RES100mN3270500E4566200;4566250;3270550;573;3;NA
CRS3035RES100mN3270500E4566700;4566750;3270550;579;3;NA
CRS3035RES100mN3270600E4536800;4536850;3270650;795;11;NA
CRS3035RES100mN3270600E4536900;4536950;3270650;845;11;NA
CRS3035RES100mN3270600E4537000;4537050;3270650;846;16;NA
CRS3035RES100mN3270600E4544200;4544250;3270650;786;51;NA
CRS3035RES100mN3270600E4544300;4544350;3270650;724;79;NA
CRS3035RES100mN3270600E4544400;4544450;3270650;887;81;NA
CRS3035RES100mN3270600E4544500;4544550;3270650;822;35;NA
CRS3035RES100mN3270600E4544600;4544650;3270650;879;110;NA
CRS3035RES100mN3270600E4544700;4544750;3270650;799;122;NA
CRS3035RES100mN3270600E4544800;4544850;3270650;998;51;NA
CRS3035RES100mN3270600E4544900;4544950;3270650;825;110;NA
CRS3035RES100mN3270600E4545000;4545050;3270650;1014;122;NA
CRS3035RES100mN3270600E4545100;4545150;3270650;938;130;NA
CRS3035RES100mN3270600E4545200;4545250;3270650;1004;72;NA
CRS3035RES100mN3270600E4545300;4545350;3270650;1067;30;NA
CRS3035RES100mN3270600E4545400;4545450;3270650;844;85;NA
CRS3035RES100mN3270600E4545500;4545550;3270650;881;60;NA
CRS3035RES100mN3270600E4545600;4545650;3270650;998;72;NA
CRS3035RES100mN3270600E4545700;4545750;3270650;857;157;NA
CRS3035RES100mN3270600E4545800;4545850;3270650;869;116;NA
CRS3035RES100mN3270600E4545900;4545950;3270650;995;89;NA
CRS3035RES100mN3270600E4546000;4546050;3270650;975;45;NA
CRS3035RES100mN3270600E4546100;4546150;3270650;780;58;NA
