GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Familie;Ehep_ohneKind;Ehep_mind_1Kind_unter18;Ehep_Kinder_ab18;EingetrLP_ohneKind;EingetrLP_mind_1Kind_unter18;EingetrLP_Kinder_ab18;NichtehelLG_ohneKind;NichtehelLG_mind_1Kind_unter18;NichtehelLG_Kinder_ab18;Vater_mind_1Kind_unter18;Vater_Kinder_ab18;Mutter_mind_1Kind_unter18;Mutter_Kinder_ab18
CRS3035RES100mN3274400E4549800;4549850;3274450;9;3;3;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4549900;4549950;3274450;4;–;4;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4550000;4550050;3274450;20;4;3;–;–;–;–;6;3;–;–;3;–;6
CRS3035RES100mN3274400E4550100;4550150;3274450;45;9;10;3;–;–;–;9;6;–;5;–;3;3
CRS3035RES100mN3274400E4550300;4550350;3274450;12;–;3;–;–;–;–;3;3;–;–;–;–;–
CRS3035RES100mN3274400E4550400;4550450;3274450;8;–;3;–;–;–;–;–;3;–;3;–;3;–
CRS3035RES100mN3274400E4550500;4550550;3274450;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4550700;4550750;3274450;29;11;11;–;–;–;–;–;3;–;3;–;3;–
CRS3035RES100mN3274400E4550900;4550950;3274450;30;3;17;3;–;–;–;–;3;–;3;–;8;–
CRS3035RES100mN3274400E4551000;4551050;3274450;17;3;14;–;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3274400E4551100;4551150;3274450;19;4;4;–;–;–;–;4;–;–;–;–;3;–
CRS3035RES100mN3274400E4551200;4551250;3274450;71;19;12;–;3;–;–;5;9;–;8;–;11;3
CRS3035RES100mN3274400E4551300;4551350;3274450;41;10;8;–;–;–;–;4;12;–;–;–;9;4
CRS3035RES100mN3274400E4551400;4551450;3274450;45;3;17;–;–;–;–;11;9;–;3;–;8;3
CRS3035RES100mN3274400E4551600;4551650;3274450;53;10;12;3;–;3;–;6;5;–;4;–;14;–
CRS3035RES100mN3274400E4551700;4551750;3274450;35;7;11;–;–;–;–;3;7;–;–;–;3;–
CRS3035RES100mN3274400E4551800;4551850;3274450;31;6;11;–;–;–;–;–;5;–;3;–;3;–
CRS3035RES100mN3274400E4551900;4551950;3274450;28;6;14;–;–;–;–;5;3;–;–;–;3;–
CRS3035RES100mN3274400E4552000;4552050;3274450;62;15;22;3;–;–;–;8;10;–;–;–;4;–
CRS3035RES100mN3274400E4552100;4552150;3274450;52;6;12;–;–;–;–;11;4;–;–;3;6;3
CRS3035RES100mN3274400E4552200;4552250;3274450;55;6;16;–;–;–;–;5;5;3;–;–;10;–
CRS3035RES100mN3274400E4552300;4552350;3274450;42;5;15;4;–;–;–;–;8;3;–;–;9;3
CRS3035RES100mN3274400E4552500;4552550;3274450;15;3;3;–;–;–;–;–;3;–;4;–;4;3
CRS3035RES100mN3274400E4552600;4552650;3274450;47;5;18;–;–;–;–;3;8;–;4;–;13;–
CRS3035RES100mN3274400E4552800;4552850;3274450;19;8;4;–;–;–;–;5;–;–;3;–;5;–
CRS3035RES100mN3274400E4552900;4552950;3274450;32;6;7;3;–;–;–;8;5;–;–;–;6;–
CRS3035RES100mN3274400E4553200;4553250;3274450;21;4;7;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4553300;4553350;3274450;38;5;14;3;–;–;–;4;5;–;–;–;3;–
CRS3035RES100mN3274400E4553400;4553450;3274450;69;11;30;3;–;3;–;11;7;–;–;3;8;–
CRS3035RES100mN3274400E4553500;4553550;3274450;30;–;15;3;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3274400E4553600;4553650;3274450;28;4;5;–;–;–;–;4;5;–;–;–;5;3
CRS3035RES100mN3274400E4553700;4553750;3274450;39;5;14;–;–;–;–;4;7;–;–;–;8;3
CRS3035RES100mN3274400E4553800;4553850;3274450;63;14;17;–;–;3;–;9;7;–;–;–;10;–
CRS3035RES100mN3274400E4553900;4553950;3274450;94;19;34;–;–;–;–;11;8;–;3;–;15;6
CRS3035RES100mN3274400E4554000;4554050;3274450;65;11;28;3;3;–;–;–;4;–;3;–;10;3
CRS3035RES100mN3274400E4554100;4554150;3274450;31;9;–;–;–;–;–;3;6;–;–;3;8;3
CRS3035RES100mN3274400E4554200;4554250;3274450;8;–;–;3;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3274400E4554600;4554650;3274450;26;7;3;–;–;–;–;9;3;–;–;–;3;–
CRS3035RES100mN3274400E4554700;4554750;3274450;14;3;5;–;–;–;–;–;–;–;–;–;–;3
CRS3035RES100mN3274400E4554800;4554850;3274450;16;5;–;–;–;–;–;8;–;–;–;–;–;–
CRS3035RES100mN3274400E4554900;4554950;3274450;7;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4555700;4555750;3274450;15;5;4;–;–;–;–;5;–;–;3;–;3;–
CRS3035RES100mN3274400E4555800;4555850;3274450;5;4;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4555900;4555950;3274450;26;13;3;–;–;–;–;6;–;–;–;–;3;–
CRS3035RES100mN3274400E4556000;4556050;3274450;46;24;3;–;3;–;–;4;3;–;3;3;–;–
CRS3035RES100mN3274400E4556100;4556150;3274450;26;10;3;–;–;–;–;8;–;–;–;–;–;–
CRS3035RES100mN3274400E4556200;4556250;3274450;122;48;19;4;–;–;–;6;8;3;–;3;25;8
CRS3035RES100mN3274400E4556400;4556450;3274450;26;–;4;–;–;–;–;7;3;–;3;–;–;–
CRS3035RES100mN3274400E4557000;4557050;3274450;76;28;17;8;–;–;–;3;8;–;–;–;4;5
CRS3035RES100mN3274400E4557100;4557150;3274450;19;5;–;–;–;–;–;3;5;–;–;–;3;–
CRS3035RES100mN3274400E4557200;4557250;3274450;54;21;8;–;–;–;–;7;4;–;–;–;10;4
CRS3035RES100mN3274400E4557300;4557350;3274450;58;21;6;–;–;–;–;–;8;–;3;–;12;5
CRS3035RES100mN3274400E4559300;4559350;3274450;11;8;–;–;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3274400E4559500;4559550;3274450;12;5;–;–;–;–;–;3;3;–;–;–;4;–
CRS3035RES100mN3274400E4561100;4561150;3274450;144;50;23;3;–;–;–;39;12;–;–;–;11;5
CRS3035RES100mN3274400E4561300;4561350;3274450;33;11;4;–;–;–;–;7;4;–;–;–;–;4
CRS3035RES100mN3274400E4561400;4561450;3274450;75;20;20;9;–;–;–;4;8;–;–;3;9;5
CRS3035RES100mN3274400E4561500;4561550;3274450;95;31;22;3;–;–;–;7;7;–;–;–;13;6
CRS3035RES100mN3274400E4561600;4561650;3274450;20;7;4;–;–;–;–;3;3;–;–;–;3;–
CRS3035RES100mN3274400E4561700;4561750;3274450;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4561800;4561850;3274450;10;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4561900;4561950;3274450;9;8;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4562000;4562050;3274450;15;9;–;–;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3274400E4562100;4562150;3274450;9;6;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4562200;4562250;3274450;9;4;–;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4562300;4562350;3274450;16;3;3;–;–;–;–;7;–;–;–;–;3;–
CRS3035RES100mN3274400E4562900;4562950;3274450;4;3;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4563000;4563050;3274450;39;17;3;–;–;–;–;3;3;–;3;–;3;5
CRS3035RES100mN3274400E4563100;4563150;3274450;63;19;18;–;–;–;–;8;11;–;–;–;11;–
CRS3035RES100mN3274400E4563200;4563250;3274450;36;14;9;3;–;–;–;–;–;–;3;–;7;–
CRS3035RES100mN3274400E4563300;4563350;3274450;39;15;3;–;–;–;–;4;6;–;–;–;8;3
CRS3035RES100mN3274400E4564000;4564050;3274450;21;7;–;–;–;–;–;–;3;–;–;3;7;3
CRS3035RES100mN3274400E4564100;4564150;3274450;47;21;7;3;–;–;–;–;3;–;3;–;6;8
CRS3035RES100mN3274400E4564200;4564250;3274450;46;11;6;3;–;–;–;–;3;–;–;–;18;3
CRS3035RES100mN3274400E4564300;4564350;3274450;22;6;–;–;–;–;–;–;–;–;3;–;5;3
CRS3035RES100mN3274400E4564500;4564550;3274450;17;8;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4564600;4564650;3274450;28;13;3;–;–;–;–;–;–;–;–;3;3;3
CRS3035RES100mN3274400E4565000;4565050;3274450;6;3;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4565100;4565150;3274450;8;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4565200;4565250;3274450;8;9;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4565300;4565350;3274450;9;4;3;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4565400;4565450;3274450;12;5;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4565500;4565550;3274450;9;6;–;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4565600;4565650;3274450;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4565700;4565750;3274450;6;10;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4565800;4565850;3274450;10;–;3;–;–;–;–;–;–;3;–;–;3;–
CRS3035RES100mN3274400E4565900;4565950;3274450;11;9;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4566000;4566050;3274450;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4566100;4566150;3274450;3;3;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4566200;4566250;3274450;7;5;3;–;–;–;–;–;–;–;–;–;–;3
CRS3035RES100mN3274400E4566300;4566350;3274450;7;4;–;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4566400;4566450;3274450;9;9;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4566500;4566550;3274450;16;3;3;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4566600;4566650;3274450;10;4;6;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3274400E4566700;4566750;3274450;9;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4566800;4566850;3274450;12;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4566900;4566950;3274450;9;4;3;–;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3274400E4567000;4567050;3274450;11;5;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4567100;4567150;3274450;10;5;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4567200;4567250;3274450;7;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4567300;4567350;3274450;12;8;3;3;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3274400E4567400;4567450;3274450;4;4;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4567500;4567550;3274450;12;6;3;–;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3274400E4567600;4567650;3274450;9;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4567700;4567750;3274450;9;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4567800;4567850;3274450;15;–;–;–;–;–;–;–;4;–;–;–;4;–
CRS3035RES100mN3274400E4567900;4567950;3274450;6;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4568000;4568050;3274450;8;3;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4568100;4568150;3274450;12;5;–;4;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4568200;4568250;3274450;11;9;5;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4568300;4568350;3274450;3;–;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274400E4568600;4568650;3274450;6;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4533000;4533050;3274550;15;–;12;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3274500E4533100;4533150;3274550;9;–;4;3;–;–;–;3;–;–;–;–;–;3
CRS3035RES100mN3274500E4533200;4533250;3274550;9;3;4;10;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4533300;4533350;3274550;13;3;6;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4533400;4533450;3274550;6;3;4;–;–;–;–;–;–;–;–;–;–;3
CRS3035RES100mN3274500E4533500;4533550;3274550;6;5;4;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4533600;4533650;3274550;12;6;–;–;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3274500E4533700;4533750;3274550;10;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4533800;4533850;3274550;6;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4533900;4533950;3274550;9;3;–;–;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3274500E4534000;4534050;3274550;6;3;3;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4534400;4534450;3274550;16;7;5;–;–;–;–;–;–;–;–;–;4;–
CRS3035RES100mN3274500E4534500;4534550;3274550;13;4;4;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3274500E4534600;4534650;3274550;9;7;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4534700;4534750;3274550;12;3;3;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4534800;4534850;3274550;9;7;–;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4534900;4534950;3274550;4;–;–;4;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4536500;4536550;3274550;3;3;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4536600;4536650;3274550;14;8;–;–;–;–;–;–;–;–;–;–;4;–
CRS3035RES100mN3274500E4536700;4536750;3274550;23;7;9;–;–;–;–;3;8;–;–;–;3;–
CRS3035RES100mN3274500E4536800;4536850;3274550;56;19;20;–;–;–;–;–;6;–;–;–;8;–
CRS3035RES100mN3274500E4536900;4536950;3274550;68;16;18;3;–;–;–;3;3;–;–;–;11;–
CRS3035RES100mN3274500E4537000;4537050;3274550;23;3;–;4;–;–;–;–;3;–;–;–;7;3
CRS3035RES100mN3274500E4537100;4537150;3274550;43;8;10;4;–;–;–;7;–;–;3;–;7;3
CRS3035RES100mN3274500E4537200;4537250;3274550;45;15;6;3;–;–;–;3;5;–;3;–;8;–
CRS3035RES100mN3274500E4537300;4537350;3274550;45;17;7;3;–;–;–;3;6;–;–;–;10;4
CRS3035RES100mN3274500E4537400;4537450;3274550;58;25;13;3;–;–;–;–;6;–;–;–;8;–
CRS3035RES100mN3274500E4537500;4537550;3274550;17;7;9;–;–;–;–;–;4;–;–;3;–;–
CRS3035RES100mN3274500E4537600;4537650;3274550;36;14;8;4;–;–;–;–;3;–;–;–;5;–
CRS3035RES100mN3274500E4537700;4537750;3274550;23;6;4;–;–;–;–;3;3;–;–;–;8;–
CRS3035RES100mN3274500E4538100;4538150;3274550;6;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4538200;4538250;3274550;59;20;4;–;–;–;–;11;3;–;3;3;15;4
CRS3035RES100mN3274500E4538300;4538350;3274550;8;4;–;–;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3274500E4538400;4538450;3274550;14;7;3;–;–;–;–;3;–;–;–;–;–;3
CRS3035RES100mN3274500E4538500;4538550;3274550;32;10;10;4;–;–;–;4;3;–;–;–;3;–
CRS3035RES100mN3274500E4542500;4542550;3274550;17;3;3;–;–;–;–;3;–;–;–;–;4;–
CRS3035RES100mN3274500E4542600;4542650;3274550;26;4;6;3;–;–;–;3;3;–;3;–;3;3
CRS3035RES100mN3274500E4542700;4542750;3274550;35;8;9;3;3;–;–;4;3;–;–;3;5;3
CRS3035RES100mN3274500E4542800;4542850;3274550;38;16;9;4;–;–;–;3;–;–;4;–;4;–
CRS3035RES100mN3274500E4542900;4542950;3274550;59;20;21;3;–;–;–;3;–;3;6;–;9;–
CRS3035RES100mN3274500E4543000;4543050;3274550;8;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4543300;4543350;3274550;9;3;5;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3274500E4543400;4543450;3274550;17;8;8;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4543500;4543550;3274550;29;11;7;–;–;–;–;5;–;–;–;–;5;–
CRS3035RES100mN3274500E4543700;4543750;3274550;19;7;4;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3274500E4543800;4543850;3274550;11;4;3;–;–;–;–;–;3;–;–;–;3;3
CRS3035RES100mN3274500E4543900;4543950;3274550;20;10;3;–;–;–;–;3;3;–;–;–;–;3
CRS3035RES100mN3274500E4544000;4544050;3274550;26;8;4;3;–;–;–;–;–;–;–;–;5;5
CRS3035RES100mN3274500E4544100;4544150;3274550;27;5;3;3;–;–;–;–;–;–;–;–;10;–
CRS3035RES100mN3274500E4544200;4544250;3274550;21;3;8;3;–;–;–;–;–;–;–;3;5;4
CRS3035RES100mN3274500E4546700;4546750;3274550;5;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4547600;4547650;3274550;67;13;12;6;–;–;–;13;8;–;3;–;5;5
CRS3035RES100mN3274500E4547700;4547750;3274550;15;3;–;3;–;–;–;4;–;–;–;–;–;–
CRS3035RES100mN3274500E4547800;4547850;3274550;31;4;7;–;–;–;–;6;5;–;–;–;4;5
CRS3035RES100mN3274500E4547900;4547950;3274550;49;5;13;7;–;–;–;6;3;–;3;–;6;9
CRS3035RES100mN3274500E4548000;4548050;3274550;14;8;3;–;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3274500E4548100;4548150;3274550;46;9;11;–;–;–;–;5;4;–;–;–;10;3
CRS3035RES100mN3274500E4548200;4548250;3274550;50;7;8;4;–;–;–;9;4;–;4;3;5;4
CRS3035RES100mN3274500E4548300;4548350;3274550;51;12;18;7;–;–;–;7;4;–;–;–;9;3
CRS3035RES100mN3274500E4548700;4548750;3274550;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4548800;4548850;3274550;5;–;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4548900;4548950;3274550;108;19;47;–;–;–;–;10;4;–;3;–;21;5
CRS3035RES100mN3274500E4549000;4549050;3274550;17;3;7;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3274500E4549200;4549250;3274550;48;17;9;–;–;–;–;10;–;–;–;–;9;–
CRS3035RES100mN3274500E4549400;4549450;3274550;97;20;38;–;–;–;–;16;3;–;–;3;10;–
CRS3035RES100mN3274500E4549500;4549550;3274550;8;5;3;–;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3274500E4549600;4549650;3274550;22;6;9;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4549700;4549750;3274550;32;4;19;–;–;–;–;3;3;–;–;–;3;–
CRS3035RES100mN3274500E4550000;4550050;3274550;7;5;4;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3274500E4550100;4550150;3274550;11;–;3;–;–;–;–;–;–;–;–;3;3;–
CRS3035RES100mN3274500E4550200;4550250;3274550;10;3;–;–;–;–;–;–;–;–;–;–;5;–
CRS3035RES100mN3274500E4550300;4550350;3274550;31;6;8;–;–;–;–;13;3;–;–;3;3;3
CRS3035RES100mN3274500E4550400;4550450;3274550;12;–;3;–;–;–;–;–;–;–;–;–;8;–
CRS3035RES100mN3274500E4550500;4550550;3274550;19;–;4;–;–;–;–;–;3;–;3;–;9;–
CRS3035RES100mN3274500E4550800;4550850;3274550;21;3;7;3;–;–;–;3;–;–;–;–;3;–
CRS3035RES100mN3274500E4550900;4550950;3274550;27;5;7;–;3;–;–;–;3;–;3;–;6;–
CRS3035RES100mN3274500E4551000;4551050;3274550;11;3;–;–;–;–;–;–;–;–;3;–;4;–
CRS3035RES100mN3274500E4551100;4551150;3274550;24;7;5;–;–;–;–;7;–;–;–;–;4;–
CRS3035RES100mN3274500E4551200;4551250;3274550;46;7;21;–;–;–;–;–;10;–;–;–;7;–
CRS3035RES100mN3274500E4551300;4551350;3274550;27;3;6;–;–;–;–;–;3;–;3;–;10;–
CRS3035RES100mN3274500E4551400;4551450;3274550;13;–;4;–;–;–;–;–;3;–;–;–;3;–
CRS3035RES100mN3274500E4551500;4551550;3274550;26;8;6;–;–;–;–;4;–;–;–;3;7;–
CRS3035RES100mN3274500E4551600;4551650;3274550;27;5;3;–;–;–;–;9;3;–;3;–;3;–
CRS3035RES100mN3274500E4551800;4551850;3274550;33;5;10;–;–;–;–;4;3;–;–;–;6;–
CRS3035RES100mN3274500E4551900;4551950;3274550;40;6;16;–;–;–;–;3;3;–;3;–;7;–
CRS3035RES100mN3274500E4552000;4552050;3274550;55;12;15;–;–;–;–;8;8;–;–;–;11;–
CRS3035RES100mN3274500E4552100;4552150;3274550;37;4;12;3;–;–;–;5;3;–;–;3;5;5
CRS3035RES100mN3274500E4552200;4552250;3274550;27;3;7;–;–;3;–;3;–;–;3;–;7;3
CRS3035RES100mN3274500E4552300;4552350;3274550;15;3;3;3;–;–;–;3;3;–;–;–;–;–
CRS3035RES100mN3274500E4552400;4552450;3274550;30;5;7;–;–;–;–;4;3;–;3;–;9;–
CRS3035RES100mN3274500E4552500;4552550;3274550;29;5;11;–;–;–;–;–;–;–;–;–;4;–
CRS3035RES100mN3274500E4552600;4552650;3274550;55;7;16;4;–;–;–;11;4;–;–;–;4;3
CRS3035RES100mN3274500E4552700;4552750;3274550;45;9;10;3;–;–;–;3;7;–;3;–;8;–
CRS3035RES100mN3274500E4552800;4552850;3274550;49;4;13;3;–;–;–;7;3;–;–;–;11;3
CRS3035RES100mN3274500E4552900;4552950;3274550;47;7;14;–;–;–;–;8;7;–;–;–;6;3
CRS3035RES100mN3274500E4553000;4553050;3274550;37;7;9;5;–;–;–;3;–;3;3;–;5;3
CRS3035RES100mN3274500E4553100;4553150;3274550;50;4;16;3;–;–;–;5;3;–;3;3;7;3
CRS3035RES100mN3274500E4553200;4553250;3274550;47;7;11;3;–;3;–;–;7;–;4;–;13;7
CRS3035RES100mN3274500E4553300;4553350;3274550;16;3;5;–;–;–;–;6;–;–;–;–;–;–
CRS3035RES100mN3274500E4553400;4553450;3274550;63;10;15;–;–;–;–;8;11;–;3;–;14;–
CRS3035RES100mN3274500E4553500;4553550;3274550;13;–;–;–;–;–;–;–;6;–;–;–;–;–
CRS3035RES100mN3274500E4553600;4553650;3274550;34;11;11;–;–;–;–;–;3;–;–;–;6;–
CRS3035RES100mN3274500E4553700;4553750;3274550;71;10;25;5;3;–;–;8;10;–;–;–;9;5
CRS3035RES100mN3274500E4553800;4553850;3274550;88;27;18;–;–;–;–;15;10;–;3;–;8;6
CRS3035RES100mN3274500E4553900;4553950;3274550;67;3;19;–;–;–;–;4;14;–;–;–;11;4
CRS3035RES100mN3274500E4554000;4554050;3274550;76;9;23;–;–;–;–;10;11;–;3;–;12;3
CRS3035RES100mN3274500E4554100;4554150;3274550;30;6;5;3;–;–;–;4;–;–;3;3;12;–
CRS3035RES100mN3274500E4554200;4554250;3274550;20;3;5;3;–;–;–;4;–;–;–;–;3;–
CRS3035RES100mN3274500E4554500;4554550;3274550;11;3;4;–;–;–;–;3;–;–;–;–;3;–
CRS3035RES100mN3274500E4554600;4554650;3274550;18;5;–;3;–;–;–;3;3;–;–;–;–;–
