GITTER_ID_100m;x_mp_100m;y_mp_100m;durchschnFlaechejeBew;werterlaeuternde_Zeichen
CRS3035RES100mN3273900E4552800;4552850;3273950;3736;NA
CRS3035RES100mN3273900E4552900;4552950;3273950;5442;NA
CRS3035RES100mN3273900E4553000;4553050;3273950;3867;NA
CRS3035RES100mN3273900E4553100;4553150;3273950;5798;NA
CRS3035RES100mN3273900E4553200;4553250;3273950;5677;NA
CRS3035RES100mN3273900E4553500;4553550;3273950;3265;NA
CRS3035RES100mN3273900E4553600;4553650;3273950;4646;NA
CRS3035RES100mN3273900E4554500;4554550;3273950;5650;NA
CRS3035RES100mN3273900E4554600;4554650;3273950;4676;NA
CRS3035RES100mN3273900E4554700;4554750;3273950;5049;NA
CRS3035RES100mN3273900E4554800;4554850;3273950;5179;NA
CRS3035RES100mN3273900E4554900;4554950;3273950;4929;NA
CRS3035RES100mN3273900E4555000;4555050;3273950;4714;NA
CRS3035RES100mN3273900E4555100;4555150;3273950;5157;NA
CRS3035RES100mN3273900E4555200;4555250;3273950;4378;NA
CRS3035RES100mN3273900E4555300;4555350;3273950;5443;NA
CRS3035RES100mN3273900E4555400;4555450;3273950;5576;NA
CRS3035RES100mN3273900E4555500;4555550;3273950;5940;NA
CRS3035RES100mN3273900E4555600;4555650;3273950;5005;NA
CRS3035RES100mN3273900E4555700;4555750;3273950;6364;NA
CRS3035RES100mN3273900E4556200;4556250;3273950;4732;NA
CRS3035RES100mN3273900E4556300;4556350;3273950;4882;NA
CRS3035RES100mN3273900E4556400;4556450;3273950;5195;NA
CRS3035RES100mN3273900E4556600;4556650;3273950;4144;NA
CRS3035RES100mN3273900E4556700;4556750;3273950;4060;NA
CRS3035RES100mN3273900E4556800;4556850;3273950;4101;NA
CRS3035RES100mN3273900E4556900;4556950;3273950;2568;NA
CRS3035RES100mN3273900E4557000;4557050;3273950;3948;NA
CRS3035RES100mN3273900E4557100;4557150;3273950;6818;NA
CRS3035RES100mN3273900E4557200;4557250;3273950;5265;NA
CRS3035RES100mN3273900E4557300;4557350;3273950;3729;NA
CRS3035RES100mN3273900E4557400;4557450;3273950;4245;NA
CRS3035RES100mN3273900E4557700;4557750;3273950;3808;NA
CRS3035RES100mN3273900E4559000;4559050;3273950;3594;NA
CRS3035RES100mN3273900E4559100;4559150;3273950;4155;NA
CRS3035RES100mN3273900E4559200;4559250;3273950;5828;NA
CRS3035RES100mN3273900E4560300;4560350;3273950;5867;NA
CRS3035RES100mN3273900E4560400;4560450;3273950;4943;NA
CRS3035RES100mN3273900E4560500;4560550;3273950;4638;NA
CRS3035RES100mN3273900E4560600;4560650;3273950;5070;NA
CRS3035RES100mN3273900E4560700;4560750;3273950;4643;NA
CRS3035RES100mN3273900E4560800;4560850;3273950;6248;NA
CRS3035RES100mN3273900E4561200;4561250;3273950;4341;NA
CRS3035RES100mN3273900E4561300;4561350;3273950;4441;NA
CRS3035RES100mN3273900E4561400;4561450;3273950;4276;NA
CRS3035RES100mN3273900E4561500;4561550;3273950;4407;NA
CRS3035RES100mN3273900E4561600;4561650;3273950;4900;NA
CRS3035RES100mN3273900E4561700;4561750;3273950;5873;NA
CRS3035RES100mN3273900E4561800;4561850;3273950;6461;NA
CRS3035RES100mN3273900E4561900;4561950;3273950;6898;NA
CRS3035RES100mN3273900E4562000;4562050;3273950;5027;NA
CRS3035RES100mN3273900E4562100;4562150;3273950;6132;NA
CRS3035RES100mN3273900E4562200;4562250;3273950;5580;NA
CRS3035RES100mN3273900E4562300;4562350;3273950;6365;NA
CRS3035RES100mN3273900E4562400;4562450;3273950;5780;NA
CRS3035RES100mN3273900E4562500;4562550;3273950;7006;NA
CRS3035RES100mN3273900E4562600;4562650;3273950;6649;NA
CRS3035RES100mN3273900E4562700;4562750;3273950;8526;NA
CRS3035RES100mN3273900E4563900;4563950;3273950;4432;NA
CRS3035RES100mN3273900E4564000;4564050;3273950;3947;NA
CRS3035RES100mN3273900E4564100;4564150;3273950;3694;NA
CRS3035RES100mN3273900E4564200;4564250;3273950;3983;NA
CRS3035RES100mN3273900E4564600;4564650;3273950;4193;NA
CRS3035RES100mN3273900E4564700;4564750;3273950;4304;NA
CRS3035RES100mN3273900E4564800;4564850;3273950;4176;NA
CRS3035RES100mN3273900E4564900;4564950;3273950;5444;NA
CRS3035RES100mN3273900E4565000;4565050;3273950;5655;NA
CRS3035RES100mN3273900E4565100;4565150;3273950;3882;NA
CRS3035RES100mN3273900E4565200;4565250;3273950;4225;NA
CRS3035RES100mN3273900E4565300;4565350;3273950;4852;NA
CRS3035RES100mN3273900E4565400;4565450;3273950;4533;NA
CRS3035RES100mN3273900E4565500;4565550;3273950;4929;NA
CRS3035RES100mN3273900E4565600;4565650;3273950;5390;NA
CRS3035RES100mN3273900E4565700;4565750;3273950;5860;NA
CRS3035RES100mN3273900E4565800;4565850;3273950;5755;NA
CRS3035RES100mN3273900E4565900;4565950;3273950;4545;NA
CRS3035RES100mN3273900E4566000;4566050;3273950;4621;NA
CRS3035RES100mN3273900E4566100;4566150;3273950;4263;NA
CRS3035RES100mN3273900E4566200;4566250;3273950;5845;NA
CRS3035RES100mN3273900E4566300;4566350;3273950;6764;NA
CRS3035RES100mN3273900E4566400;4566450;3273950;4448;NA
CRS3035RES100mN3273900E4566500;4566550;3273950;5804;NA
CRS3035RES100mN3273900E4566600;4566650;3273950;4866;NA
CRS3035RES100mN3273900E4566700;4566750;3273950;5238;NA
CRS3035RES100mN3273900E4566800;4566850;3273950;5644;NA
CRS3035RES100mN3273900E4566900;4566950;3273950;5550;NA
CRS3035RES100mN3273900E4567000;4567050;3273950;4373;NA
CRS3035RES100mN3273900E4567100;4567150;3273950;4614;NA
CRS3035RES100mN3273900E4567200;4567250;3273950;8125;NA
CRS3035RES100mN3273900E4567300;4567350;3273950;5852;NA
CRS3035RES100mN3273900E4567400;4567450;3273950;5237;NA
CRS3035RES100mN3273900E4567500;4567550;3273950;4831;NA
CRS3035RES100mN3273900E4567600;4567650;3273950;5112;NA
CRS3035RES100mN3273900E4567700;4567750;3273950;5488;NA
CRS3035RES100mN3274000E4533500;4533550;3274050;5272;NA
CRS3035RES100mN3274000E4533600;4533650;3274050;5831;NA
CRS3035RES100mN3274000E4533700;4533750;3274050;6915;NA
CRS3035RES100mN3274000E4533800;4533850;3274050;4937;NA
CRS3035RES100mN3274000E4533900;4533950;3274050;6016;NA
CRS3035RES100mN3274000E4534000;4534050;3274050;5702;NA
CRS3035RES100mN3274000E4534100;4534150;3274050;5217;NA
CRS3035RES100mN3274000E4534200;4534250;3274050;4350;NA
CRS3035RES100mN3274000E4534300;4534350;3274050;5594;NA
CRS3035RES100mN3274000E4534400;4534450;3274050;4800;NA
CRS3035RES100mN3274000E4534500;4534550;3274050;5263;NA
CRS3035RES100mN3274000E4534600;4534650;3274050;5780;NA
CRS3035RES100mN3274000E4534700;4534750;3274050;3857;NA
CRS3035RES100mN3274000E4534800;4534850;3274050;3488;NA
CRS3035RES100mN3274000E4534900;4534950;3274050;3921;NA
CRS3035RES100mN3274000E4535000;4535050;3274050;7170;NA
CRS3035RES100mN3274000E4535100;4535150;3274050;4821;NA
CRS3035RES100mN3274000E4535200;4535250;3274050;5708;NA
CRS3035RES100mN3274000E4535300;4535350;3274050;5918;NA
CRS3035RES100mN3274000E4535400;4535450;3274050;6636;NA
CRS3035RES100mN3274000E4535500;4535550;3274050;5574;NA
CRS3035RES100mN3274000E4535600;4535650;3274050;8262;NA
CRS3035RES100mN3274000E4535700;4535750;3274050;6463;NA
CRS3035RES100mN3274000E4536800;4536850;3274050;4401;NA
CRS3035RES100mN3274000E4536900;4536950;3274050;4548;NA
CRS3035RES100mN3274000E4537500;4537550;3274050;3026;NA
CRS3035RES100mN3274000E4537600;4537650;3274050;4614;NA
CRS3035RES100mN3274000E4537700;4537750;3274050;4550;NA
CRS3035RES100mN3274000E4537800;4537850;3274050;5124;NA
CRS3035RES100mN3274000E4537900;4537950;3274050;4669;NA
CRS3035RES100mN3274000E4538200;4538250;3274050;5230;NA
CRS3035RES100mN3274000E4538300;4538350;3274050;4837;NA
CRS3035RES100mN3274000E4538400;4538450;3274050;4006;NA
CRS3035RES100mN3274000E4538500;4538550;3274050;4325;NA
CRS3035RES100mN3274000E4538600;4538650;3274050;3778;NA
CRS3035RES100mN3274000E4544600;4544650;3274050;8615;NA
CRS3035RES100mN3274000E4544900;4544950;3274050;4705;NA
CRS3035RES100mN3274000E4545000;4545050;3274050;4212;NA
CRS3035RES100mN3274000E4545100;4545150;3274050;3453;NA
CRS3035RES100mN3274000E4545200;4545250;3274050;3681;NA
CRS3035RES100mN3274000E4545900;4545950;3274050;4791;NA
CRS3035RES100mN3274000E4546000;4546050;3274050;4914;NA
CRS3035RES100mN3274000E4546100;4546150;3274050;7822;NA
CRS3035RES100mN3274000E4546600;4546650;3274050;4543;NA
CRS3035RES100mN3274000E4546700;4546750;3274050;4931;NA
CRS3035RES100mN3274000E4546800;4546850;3274050;4861;NA
CRS3035RES100mN3274000E4546900;4546950;3274050;5588;NA
CRS3035RES100mN3274000E4547000;4547050;3274050;4441;NA
CRS3035RES100mN3274000E4547100;4547150;3274050;4645;NA
CRS3035RES100mN3274000E4547200;4547250;3274050;4868;NA
CRS3035RES100mN3274000E4547300;4547350;3274050;4969;NA
CRS3035RES100mN3274000E4547400;4547450;3274050;4629;NA
CRS3035RES100mN3274000E4547500;4547550;3274050;5328;NA
CRS3035RES100mN3274000E4547600;4547650;3274050;5328;NA
CRS3035RES100mN3274000E4547700;4547750;3274050;4106;NA
CRS3035RES100mN3274000E4547800;4547850;3274050;7070;NA
CRS3035RES100mN3274000E4547900;4547950;3274050;4750;NA
CRS3035RES100mN3274000E4548200;4548250;3274050;4029;NA
CRS3035RES100mN3274000E4548300;4548350;3274050;4673;NA
CRS3035RES100mN3274000E4548400;4548450;3274050;5090;NA
CRS3035RES100mN3274000E4548500;4548550;3274050;4808;NA
CRS3035RES100mN3274000E4549100;4549150;3274050;5196;NA
CRS3035RES100mN3274000E4549200;4549250;3274050;4339;NA
CRS3035RES100mN3274000E4549300;4549350;3274050;4300;NA
CRS3035RES100mN3274000E4550300;4550350;3274050;6951;NA
CRS3035RES100mN3274000E4550400;4550450;3274050;4648;NA
CRS3035RES100mN3274000E4550600;4550650;3274050;6138;NA
CRS3035RES100mN3274000E4550700;4550750;3274050;6899;NA
CRS3035RES100mN3274000E4550800;4550850;3274050;5520;NA
CRS3035RES100mN3274000E4550900;4550950;3274050;5996;NA
CRS3035RES100mN3274000E4551000;4551050;3274050;5360;NA
CRS3035RES100mN3274000E4551100;4551150;3274050;5841;NA
CRS3035RES100mN3274000E4551200;4551250;3274050;5677;NA
CRS3035RES100mN3274000E4551300;4551350;3274050;6561;NA
CRS3035RES100mN3274000E4551400;4551450;3274050;7464;NA
CRS3035RES100mN3274000E4551500;4551550;3274050;4888;NA
CRS3035RES100mN3274000E4551600;4551650;3274050;6395;NA
CRS3035RES100mN3274000E4551700;4551750;3274050;6697;NA
CRS3035RES100mN3274000E4551800;4551850;3274050;4065;NA
CRS3035RES100mN3274000E4551900;4551950;3274050;5353;NA
CRS3035RES100mN3274000E4552000;4552050;3274050;4974;NA
CRS3035RES100mN3274000E4552100;4552150;3274050;5510;NA
CRS3035RES100mN3274000E4552200;4552250;3274050;4583;NA
CRS3035RES100mN3274000E4552300;4552350;3274050;4584;NA
CRS3035RES100mN3274000E4552500;4552550;3274050;4008;NA
CRS3035RES100mN3274000E4552600;4552650;3274050;7300;NA
CRS3035RES100mN3274000E4552900;4552950;3274050;4213;NA
CRS3035RES100mN3274000E4553000;4553050;3274050;4170;NA
CRS3035RES100mN3274000E4553100;4553150;3274050;4080;NA
CRS3035RES100mN3274000E4553200;4553250;3274050;4186;NA
CRS3035RES100mN3274000E4553300;4553350;3274050;3641;NA
CRS3035RES100mN3274000E4553400;4553450;3274050;3760;NA
CRS3035RES100mN3274000E4553500;4553550;3274050;4251;NA
CRS3035RES100mN3274000E4554500;4554550;3274050;5016;NA
CRS3035RES100mN3274000E4554600;4554650;3274050;4373;NA
CRS3035RES100mN3274000E4554700;4554750;3274050;4368;NA
CRS3035RES100mN3274000E4554800;4554850;3274050;4413;NA
CRS3035RES100mN3274000E4554900;4554950;3274050;5392;NA
CRS3035RES100mN3274000E4555000;4555050;3274050;4841;NA
CRS3035RES100mN3274000E4555100;4555150;3274050;5368;NA
CRS3035RES100mN3274000E4555200;4555250;3274050;5299;NA
CRS3035RES100mN3274000E4555300;4555350;3274050;5945;NA
CRS3035RES100mN3274000E4555400;4555450;3274050;4021;NA
CRS3035RES100mN3274000E4555500;4555550;3274050;4568;NA
CRS3035RES100mN3274000E4555600;4555650;3274050;5343;NA
CRS3035RES100mN3274000E4555800;4555850;3274050;3385;NA
CRS3035RES100mN3274000E4555900;4555950;3274050;3028;NA
CRS3035RES100mN3274000E4556000;4556050;3274050;4444;NA
CRS3035RES100mN3274000E4556200;4556250;3274050;4731;NA
CRS3035RES100mN3274000E4556300;4556350;3274050;3680;NA
CRS3035RES100mN3274000E4556400;4556450;3274050;4883;NA
CRS3035RES100mN3274000E4556600;4556650;3274050;4589;NA
CRS3035RES100mN3274000E4556700;4556750;3274050;4377;NA
CRS3035RES100mN3274000E4556800;4556850;3274050;4187;NA
CRS3035RES100mN3274000E4557000;4557050;3274050;4006;NA
CRS3035RES100mN3274000E4557100;4557150;3274050;5200;NA
CRS3035RES100mN3274000E4557200;4557250;3274050;4212;NA
CRS3035RES100mN3274000E4557300;4557350;3274050;3920;NA
CRS3035RES100mN3274000E4559100;4559150;3274050;5728;NA
CRS3035RES100mN3274000E4559200;4559250;3274050;5325;NA
CRS3035RES100mN3274000E4559600;4559650;3274050;5251;NA
CRS3035RES100mN3274000E4560300;4560350;3274050;4810;NA
CRS3035RES100mN3274000E4560400;4560450;3274050;6369;NA
CRS3035RES100mN3274000E4560500;4560550;3274050;4338;NA
CRS3035RES100mN3274000E4560600;4560650;3274050;3943;NA
CRS3035RES100mN3274000E4560700;4560750;3274050;3798;NA
CRS3035RES100mN3274000E4560800;4560850;3274050;6374;NA
CRS3035RES100mN3274000E4561200;4561250;3274050;4769;NA
CRS3035RES100mN3274000E4561400;4561450;3274050;4613;NA
CRS3035RES100mN3274000E4561500;4561550;3274050;5102;NA
CRS3035RES100mN3274000E4561600;4561650;3274050;4717;NA
CRS3035RES100mN3274000E4561700;4561750;3274050;6214;NA
CRS3035RES100mN3274000E4561800;4561850;3274050;6115;NA
CRS3035RES100mN3274000E4561900;4561950;3274050;5757;NA
CRS3035RES100mN3274000E4562000;4562050;3274050;5501;NA
CRS3035RES100mN3274000E4562100;4562150;3274050;6240;NA
CRS3035RES100mN3274000E4562200;4562250;3274050;6495;NA
CRS3035RES100mN3274000E4562300;4562350;3274050;5786;NA
CRS3035RES100mN3274000E4562400;4562450;3274050;6640;NA
CRS3035RES100mN3274000E4562500;4562550;3274050;7144;NA
CRS3035RES100mN3274000E4562600;4562650;3274050;5091;NA
CRS3035RES100mN3274000E4562700;4562750;3274050;5541;NA
CRS3035RES100mN3274000E4563900;4563950;3274050;4251;NA
CRS3035RES100mN3274000E4564000;4564050;3274050;4597;NA
CRS3035RES100mN3274000E4564100;4564150;3274050;4578;NA
CRS3035RES100mN3274000E4564200;4564250;3274050;4042;NA
CRS3035RES100mN3274000E4564300;4564350;3274050;5770;NA
CRS3035RES100mN3274000E4564500;4564550;3274050;4722;NA
CRS3035RES100mN3274000E4564600;4564650;3274050;4105;NA
CRS3035RES100mN3274000E4564700;4564750;3274050;4531;NA
CRS3035RES100mN3274000E4564800;4564850;3274050;4649;NA
CRS3035RES100mN3274000E4564900;4564950;3274050;4811;NA
CRS3035RES100mN3274000E4565000;4565050;3274050;4821;NA
CRS3035RES100mN3274000E4565100;4565150;3274050;6825;NA
CRS3035RES100mN3274000E4565300;4565350;3274050;4581;NA
CRS3035RES100mN3274000E4565400;4565450;3274050;6391;NA
CRS3035RES100mN3274000E4565500;4565550;3274050;5820;NA
CRS3035RES100mN3274000E4565600;4565650;3274050;6678;NA
CRS3035RES100mN3274000E4565700;4565750;3274050;5606;NA
CRS3035RES100mN3274000E4565800;4565850;3274050;8942;NA
CRS3035RES100mN3274000E4565900;4565950;3274050;7761;NA
CRS3035RES100mN3274000E4566000;4566050;3274050;5614;NA
CRS3035RES100mN3274000E4566100;4566150;3274050;5096;NA
CRS3035RES100mN3274000E4566200;4566250;3274050;6189;NA
CRS3035RES100mN3274000E4566300;4566350;3274050;6871;NA
CRS3035RES100mN3274000E4566400;4566450;3274050;4667;NA
CRS3035RES100mN3274000E4566500;4566550;3274050;5512;NA
CRS3035RES100mN3274000E4566600;4566650;3274050;6930;NA
CRS3035RES100mN3274000E4566700;4566750;3274050;6655;NA
CRS3035RES100mN3274000E4566800;4566850;3274050;5176;NA
CRS3035RES100mN3274000E4566900;4566950;3274050;6570;NA
CRS3035RES100mN3274000E4567000;4567050;3274050;4174;NA
CRS3035RES100mN3274000E4567100;4567150;3274050;3374;NA
CRS3035RES100mN3274000E4567200;4567250;3274050;6987;NA
CRS3035RES100mN3274000E4567300;4567350;3274050;4672;NA
CRS3035RES100mN3274000E4567400;4567450;3274050;5133;NA
CRS3035RES100mN3274000E4567500;4567550;3274050;3864;NA
CRS3035RES100mN3274000E4567600;4567650;3274050;6241;NA
CRS3035RES100mN3274000E4567700;4567750;3274050;5220;NA
CRS3035RES100mN3274000E4567800;4567850;3274050;6457;NA
CRS3035RES100mN3274000E4568000;4568050;3274050;4248;NA
CRS3035RES100mN3274000E4568100;4568150;3274050;6572;NA
CRS3035RES100mN3274100E4533700;4533750;3274150;7945;NA
CRS3035RES100mN3274100E4534100;4534150;3274150;4677;NA
CRS3035RES100mN3274100E4534200;4534250;3274150;5240;NA
CRS3035RES100mN3274100E4534300;4534350;3274150;5095;NA
CRS3035RES100mN3274100E4534400;4534450;3274150;4571;NA
CRS3035RES100mN3274100E4534500;4534550;3274150;4511;NA
CRS3035RES100mN3274100E4534600;4534650;3274150;7011;NA
CRS3035RES100mN3274100E4534700;4534750;3274150;4571;NA
CRS3035RES100mN3274100E4534800;4534850;3274150;4484;NA
CRS3035RES100mN3274100E4534900;4534950;3274150;4761;NA
CRS3035RES100mN3274100E4535000;4535050;3274150;5372;NA
CRS3035RES100mN3274100E4535100;4535150;3274150;4743;NA
CRS3035RES100mN3274100E4535200;4535250;3274150;5433;NA
CRS3035RES100mN3274100E4535300;4535350;3274150;8602;NA
CRS3035RES100mN3274100E4535400;4535450;3274150;6191;NA
CRS3035RES100mN3274100E4535500;4535550;3274150;5688;NA
CRS3035RES100mN3274100E4535600;4535650;3274150;5166;NA
CRS3035RES100mN3274100E4535700;4535750;3274150;6342;NA
CRS3035RES100mN3274100E4536700;4536750;3274150;4080;NA
CRS3035RES100mN3274100E4536800;4536850;3274150;5448;NA
CRS3035RES100mN3274100E4536900;4536950;3274150;5451;NA
CRS3035RES100mN3274100E4537100;4537150;3274150;4926;NA
CRS3035RES100mN3274100E4537200;4537250;3274150;4878;NA
CRS3035RES100mN3274100E4537400;4537450;3274150;3025;NA
CRS3035RES100mN3274100E4537500;4537550;3274150;4291;NA
CRS3035RES100mN3274100E4537600;4537650;3274150;4434;NA
CRS3035RES100mN3274100E4537700;4537750;3274150;4961;NA
CRS3035RES100mN3274100E4538400;4538450;3274150;5130;NA
CRS3035RES100mN3274100E4538500;4538550;3274150;4297;NA
CRS3035RES100mN3274100E4538600;4538650;3274150;4448;NA
CRS3035RES100mN3274100E4542500;4542550;3274150;7546;NA
CRS3035RES100mN3274100E4543500;4543550;3274150;6045;NA
CRS3035RES100mN3274100E4543600;4543650;3274150;6753;NA
CRS3035RES100mN3274100E4544900;4544950;3274150;6280;NA
CRS3035RES100mN3274100E4545100;4545150;3274150;3719;NA
CRS3035RES100mN3274100E4545200;4545250;3274150;4143;NA
CRS3035RES100mN3274100E4545800;4545850;3274150;6063;NA
CRS3035RES100mN3274100E4545900;4545950;3274150;4370;NA
CRS3035RES100mN3274100E4546000;4546050;3274150;3940;NA
CRS3035RES100mN3274100E4546500;4546550;3274150;5240;NA
CRS3035RES100mN3274100E4546600;4546650;3274150;4534;NA
CRS3035RES100mN3274100E4546700;4546750;3274150;4385;NA
CRS3035RES100mN3274100E4546800;4546850;3274150;3868;NA
CRS3035RES100mN3274100E4546900;4546950;3274150;4987;NA
CRS3035RES100mN3274100E4547000;4547050;3274150;4789;NA
CRS3035RES100mN3274100E4547100;4547150;3274150;4547;NA
CRS3035RES100mN3274100E4547200;4547250;3274150;5517;NA
CRS3035RES100mN3274100E4547300;4547350;3274150;5237;NA
CRS3035RES100mN3274100E4547400;4547450;3274150;3414;NA
CRS3035RES100mN3274100E4547500;4547550;3274150;5217;NA
CRS3035RES100mN3274100E4547600;4547650;3274150;4891;NA
CRS3035RES100mN3274100E4547700;4547750;3274150;5726;NA
CRS3035RES100mN3274100E4547800;4547850;3274150;5307;NA
CRS3035RES100mN3274100E4547900;4547950;3274150;4415;NA
CRS3035RES100mN3274100E4548200;4548250;3274150;5210;NA
CRS3035RES100mN3274100E4548300;4548350;3274150;4769;NA
CRS3035RES100mN3274100E4548400;4548450;3274150;4774;NA
CRS3035RES100mN3274100E4549100;4549150;3274150;4765;NA
CRS3035RES100mN3274100E4549200;4549250;3274150;4832;NA
CRS3035RES100mN3274100E4550100;4550150;3274150;5894;NA
CRS3035RES100mN3274100E4550200;4550250;3274150;5258;NA
CRS3035RES100mN3274100E4550300;4550350;3274150;5610;NA
CRS3035RES100mN3274100E4550600;4550650;3274150;6803;NA
CRS3035RES100mN3274100E4550700;4550750;3274150;5356;NA
CRS3035RES100mN3274100E4550800;4550850;3274150;5057;NA
CRS3035RES100mN3274100E4550900;4550950;3274150;4478;NA
CRS3035RES100mN3274100E4551000;4551050;3274150;4344;NA
CRS3035RES100mN3274100E4551100;4551150;3274150;4933;NA
CRS3035RES100mN3274100E4551200;4551250;3274150;5744;NA
CRS3035RES100mN3274100E4551300;4551350;3274150;5805;NA
CRS3035RES100mN3274100E4551400;4551450;3274150;4984;NA
CRS3035RES100mN3274100E4551500;4551550;3274150;7166;NA
CRS3035RES100mN3274100E4551600;4551650;3274150;5619;NA
CRS3035RES100mN3274100E4551700;4551750;3274150;5499;NA
CRS3035RES100mN3274100E4551800;4551850;3274150;5058;NA
CRS3035RES100mN3274100E4551900;4551950;3274150;5322;NA
CRS3035RES100mN3274100E4552000;4552050;3274150;7126;NA
CRS3035RES100mN3274100E4552100;4552150;3274150;6637;NA
CRS3035RES100mN3274100E4552200;4552250;3274150;6038;NA
CRS3035RES100mN3274100E4552300;4552350;3274150;5328;NA
CRS3035RES100mN3274100E4552400;4552450;3274150;7508;NA
CRS3035RES100mN3274100E4552500;4552550;3274150;4415;NA
CRS3035RES100mN3274100E4552600;4552650;3274150;5430;NA
CRS3035RES100mN3274100E4552700;4552750;3274150;3000;NA
CRS3035RES100mN3274100E4552900;4552950;3274150;4380;NA
CRS3035RES100mN3274100E4553100;4553150;3274150;3927;NA
CRS3035RES100mN3274100E4553300;4553350;3274150;7533;NA
CRS3035RES100mN3274100E4553400;4553450;3274150;4637;NA
CRS3035RES100mN3274100E4554900;4554950;3274150;4179;NA
CRS3035RES100mN3274100E4555000;4555050;3274150;5311;NA
CRS3035RES100mN3274100E4555100;4555150;3274150;5486;NA
CRS3035RES100mN3274100E4555200;4555250;3274150;5978;NA
CRS3035RES100mN3274100E4555300;4555350;3274150;5306;NA
CRS3035RES100mN3274100E4555400;4555450;3274150;6631;NA
CRS3035RES100mN3274100E4555500;4555550;3274150;5023;NA
CRS3035RES100mN3274100E4555700;4555750;3274150;4875;NA
CRS3035RES100mN3274100E4555800;4555850;3274150;4575;NA
CRS3035RES100mN3274100E4555900;4555950;3274150;4372;NA
CRS3035RES100mN3274100E4556000;4556050;3274150;4408;NA
CRS3035RES100mN3274100E4556100;4556150;3274150;4226;NA
CRS3035RES100mN3274100E4556200;4556250;3274150;4406;NA
CRS3035RES100mN3274100E4556300;4556350;3274150;4608;NA
CRS3035RES100mN3274100E4556400;4556450;3274150;4453;NA
CRS3035RES100mN3274100E4556600;4556650;3274150;4231;NA
CRS3035RES100mN3274100E4556700;4556750;3274150;4184;NA
CRS3035RES100mN3274100E4557000;4557050;3274150;4198;NA
CRS3035RES100mN3274100E4557100;4557150;3274150;4210;NA
CRS3035RES100mN3274100E4557200;4557250;3274150;4229;NA
