GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Haushalte;1_Person;2_Personen;3_Personen;4_Personen;5_Personen;6_Personen_und_mehr
CRS3035RES100mN3264800E4547000;4547050;3264850;119;67;36;13;5;–;–
CRS3035RES100mN3264800E4547100;4547150;3264850;114;67;23;12;5;3;3
CRS3035RES100mN3264800E4547200;4547250;3264850;243;173;42;19;11;–;–
CRS3035RES100mN3264800E4547300;4547350;3264850;94;44;25;10;11;3;–
CRS3035RES100mN3264800E4547400;4547450;3264850;67;43;14;3;3;–;3
CRS3035RES100mN3264800E4547500;4547550;3264850;43;31;5;5;3;3;3
CRS3035RES100mN3264800E4547600;4547650;3264850;12;6;–;3;–;–;–
CRS3035RES100mN3264800E4547700;4547750;3264850;72;49;16;5;3;3;–
CRS3035RES100mN3264800E4547800;4547850;3264850;107;71;14;10;9;–;–
CRS3035RES100mN3264800E4547900;4547950;3264850;134;86;34;13;3;–;–
CRS3035RES100mN3264800E4548000;4548050;3264850;102;50;33;3;7;–;6
CRS3035RES100mN3264800E4548100;4548150;3264850;157;93;36;10;17;–;3
CRS3035RES100mN3264800E4548200;4548250;3264850;51;31;6;3;3;3;4
CRS3035RES100mN3264800E4548300;4548350;3264850;108;77;19;10;–;3;3
CRS3035RES100mN3264800E4548400;4548450;3264850;139;86;35;13;4;–;–
CRS3035RES100mN3264800E4548500;4548550;3264850;70;51;10;6;3;–;–
CRS3035RES100mN3264800E4548600;4548650;3264850;49;24;8;9;5;–;3
CRS3035RES100mN3264800E4548700;4548750;3264850;35;17;13;–;3;3;–
CRS3035RES100mN3264800E4548800;4548850;3264850;11;–;–;–;8;3;4
CRS3035RES100mN3264800E4548900;4548950;3264850;30;12;6;10;–;–;–
CRS3035RES100mN3264800E4549000;4549050;3264850;41;26;6;4;6;3;–
CRS3035RES100mN3264800E4549100;4549150;3264850;49;26;12;7;–;3;–
CRS3035RES100mN3264800E4549200;4549250;3264850;18;5;3;–;4;–;–
CRS3035RES100mN3264800E4549300;4549350;3264850;12;–;–;–;3;–;–
CRS3035RES100mN3264800E4549400;4549450;3264850;16;3;–;3;6;–;–
CRS3035RES100mN3264800E4549900;4549950;3264850;8;3;4;–;–;3;–
CRS3035RES100mN3264800E4550000;4550050;3264850;50;27;12;5;4;–;–
CRS3035RES100mN3264800E4550100;4550150;3264850;70;43;5;12;3;3;–
CRS3035RES100mN3264800E4550200;4550250;3264850;178;106;43;13;12;4;3
CRS3035RES100mN3264800E4550300;4550350;3264850;97;59;8;25;3;3;–
CRS3035RES100mN3264800E4550400;4550450;3264850;121;70;33;12;9;–;–
CRS3035RES100mN3264800E4550500;4550550;3264850;103;69;15;15;6;3;–
CRS3035RES100mN3264800E4550600;4550650;3264850;3;3;–;–;–;–;–
CRS3035RES100mN3264800E4550700;4550750;3264850;8;–;–;–;4;–;–
CRS3035RES100mN3264800E4550900;4550950;3264850;32;17;9;–;–;3;–
CRS3035RES100mN3264800E4551000;4551050;3264850;51;34;6;8;3;–;–
CRS3035RES100mN3264800E4551100;4551150;3264850;94;65;13;8;4;–;–
CRS3035RES100mN3264800E4551200;4551250;3264850;106;70;27;10;3;3;–
CRS3035RES100mN3264800E4551300;4551350;3264850;129;104;13;7;7;–;–
CRS3035RES100mN3264800E4551400;4551450;3264850;96;80;5;5;3;–;–
CRS3035RES100mN3264800E4551500;4551550;3264850;87;67;12;5;3;–;–
CRS3035RES100mN3264800E4551600;4551650;3264850;88;63;9;10;3;–;–
CRS3035RES100mN3264800E4551900;4551950;3264850;36;19;14;3;–;–;–
CRS3035RES100mN3264800E4552000;4552050;3264850;89;41;27;7;4;3;3
CRS3035RES100mN3264800E4552100;4552150;3264850;19;11;4;3;3;–;–
CRS3035RES100mN3264800E4552200;4552250;3264850;18;8;6;3;–;3;–
CRS3035RES100mN3264800E4552300;4552350;3264850;7;–;–;–;–;–;–
CRS3035RES100mN3264800E4552400;4552450;3264850;70;58;9;3;–;–;–
CRS3035RES100mN3264800E4552500;4552550;3264850;89;67;16;4;–;–;–
CRS3035RES100mN3264800E4552700;4552750;3264850;68;36;22;7;–;–;–
CRS3035RES100mN3264800E4552800;4552850;3264850;55;21;21;10;5;–;–
CRS3035RES100mN3264800E4553000;4553050;3264850;18;5;7;3;3;–;–
CRS3035RES100mN3264800E4553100;4553150;3264850;12;–;8;3;–;–;–
CRS3035RES100mN3264800E4553200;4553250;3264850;11;3;8;3;3;–;3
CRS3035RES100mN3264800E4553300;4553350;3264850;15;7;5;–;3;–;3
CRS3035RES100mN3264800E4553400;4553450;3264850;13;3;–;–;4;–;3
CRS3035RES100mN3264800E4553500;4553550;3264850;39;11;12;8;3;6;4
CRS3035RES100mN3264800E4553600;4553650;3264850;26;12;3;6;–;3;–
CRS3035RES100mN3264800E4553700;4553750;3264850;19;3;3;4;–;5;–
CRS3035RES100mN3264800E4554100;4554150;3264850;16;8;4;3;3;–;–
CRS3035RES100mN3264800E4554200;4554250;3264850;7;3;4;3;–;–;–
CRS3035RES100mN3264800E4555100;4555150;3264850;38;23;10;–;3;–;–
CRS3035RES100mN3264800E4555200;4555250;3264850;56;25;22;3;–;3;–
CRS3035RES100mN3264800E4555300;4555350;3264850;78;47;24;5;–;–;–
CRS3035RES100mN3264800E4555400;4555450;3264850;25;19;4;–;–;–;–
CRS3035RES100mN3264800E4555500;4555550;3264850;10;10;–;–;–;–;–
CRS3035RES100mN3264800E4555600;4555650;3264850;80;56;12;4;4;–;–
CRS3035RES100mN3264800E4555700;4555750;3264850;38;26;10;–;3;–;–
CRS3035RES100mN3264800E4555800;4555850;3264850;27;12;11;3;3;–;–
CRS3035RES100mN3264800E4555900;4555950;3264850;6;3;–;3;–;3;–
CRS3035RES100mN3264800E4556000;4556050;3264850;47;23;4;9;7;4;3
CRS3035RES100mN3264800E4556100;4556150;3264850;197;87;45;32;23;7;7
CRS3035RES100mN3264800E4556200;4556250;3264850;199;90;46;21;20;21;6
CRS3035RES100mN3264800E4556300;4556350;3264850;121;84;23;5;4;5;4
CRS3035RES100mN3264800E4556400;4556450;3264850;62;20;27;6;6;–;–
CRS3035RES100mN3264800E4556500;4556550;3264850;24;14;3;–;–;–;3
CRS3035RES100mN3264800E4557100;4557150;3264850;4;–;–;–;–;–;–
CRS3035RES100mN3264800E4557300;4557350;3264850;3;–;–;–;3;–;–
CRS3035RES100mN3264800E4557400;4557450;3264850;3;–;–;–;–;–;–
CRS3035RES100mN3264800E4557900;4557950;3264850;4;–;–;–;–;–;–
CRS3035RES100mN3264800E4558400;4558450;3264850;11;–;10;–;–;–;–
CRS3035RES100mN3264800E4558500;4558550;3264850;7;3;5;–;–;–;–
CRS3035RES100mN3264800E4558600;4558650;3264850;19;–;12;5;3;–;–
CRS3035RES100mN3264800E4558700;4558750;3264850;13;3;4;3;3;3;–
CRS3035RES100mN3264800E4558800;4558850;3264850;13;3;8;4;–;–;–
CRS3035RES100mN3264800E4558900;4558950;3264850;91;59;21;9;5;–;3
CRS3035RES100mN3264800E4559000;4559050;3264850;127;59;43;9;9;–;–
CRS3035RES100mN3264800E4559100;4559150;3264850;112;74;21;11;8;–;–
CRS3035RES100mN3264800E4559200;4559250;3264850;112;82;18;3;5;–;4
CRS3035RES100mN3264800E4559300;4559350;3264850;39;18;7;3;4;3;–
CRS3035RES100mN3264800E4561200;4561250;3264850;8;4;4;–;–;–;–
CRS3035RES100mN3264800E4561300;4561350;3264850;62;35;17;11;–;–;–
CRS3035RES100mN3264800E4561400;4561450;3264850;35;14;14;3;–;–;–
CRS3035RES100mN3264800E4561500;4561550;3264850;56;19;26;10;–;–;–
CRS3035RES100mN3264800E4561600;4561650;3264850;32;9;18;7;3;–;–
CRS3035RES100mN3264800E4561700;4561750;3264850;20;10;9;3;–;–;–
CRS3035RES100mN3264800E4561800;4561850;3264850;15;5;7;–;–;–;–
CRS3035RES100mN3264800E4561900;4561950;3264850;33;16;15;3;3;–;–
CRS3035RES100mN3264800E4562000;4562050;3264850;20;5;8;4;3;–;–
CRS3035RES100mN3264800E4562100;4562150;3264850;112;79;23;4;4;–;–
CRS3035RES100mN3264800E4562200;4562250;3264850;78;51;20;4;–;–;3
CRS3035RES100mN3264800E4562300;4562350;3264850;189;134;34;13;3;–;–
CRS3035RES100mN3264800E4562400;4562450;3264850;109;65;25;14;3;3;–
CRS3035RES100mN3264800E4562500;4562550;3264850;76;41;24;9;–;3;3
CRS3035RES100mN3264800E4562600;4562650;3264850;38;16;11;–;8;–;–
CRS3035RES100mN3264800E4563100;4563150;3264850;96;64;16;13;–;–;–
CRS3035RES100mN3264800E4563200;4563250;3264850;43;22;10;8;5;–;–
CRS3035RES100mN3264800E4563300;4563350;3264850;31;13;11;3;–;–;–
CRS3035RES100mN3264800E4563400;4563450;3264850;149;87;43;14;9;–;3
CRS3035RES100mN3264800E4563500;4563550;3264850;82;40;33;3;5;3;–
CRS3035RES100mN3264800E4563700;4563750;3264850;148;105;20;14;6;–;3
CRS3035RES100mN3264800E4563800;4563850;3264850;7;–;3;–;–;–;–
CRS3035RES100mN3264800E4564100;4564150;3264850;19;15;–;–;–;–;3
CRS3035RES100mN3264800E4564200;4564250;3264850;96;69;13;5;5;–;–
CRS3035RES100mN3264800E4564300;4564350;3264850;17;13;–;–;3;–;–
CRS3035RES100mN3264800E4564400;4564450;3264850;13;–;6;3;–;–;–
CRS3035RES100mN3264800E4564500;4564550;3264850;65;46;13;4;–;–;3
CRS3035RES100mN3264800E4564600;4564650;3264850;71;38;18;17;–;–;–
CRS3035RES100mN3264800E4564700;4564750;3264850;95;72;17;5;3;–;–
CRS3035RES100mN3264800E4564800;4564850;3264850;128;75;40;7;3;–;–
CRS3035RES100mN3264800E4564900;4564950;3264850;75;21;40;7;5;–;–
CRS3035RES100mN3264800E4565000;4565050;3264850;61;16;37;5;3;–;–
CRS3035RES100mN3264800E4565700;4565750;3264850;39;28;7;–;–;3;–
CRS3035RES100mN3264800E4571300;4571350;3264850;3;3;–;3;–;–;–
CRS3035RES100mN3264800E4571400;4571450;3264850;7;4;5;–;–;–;–
CRS3035RES100mN3264800E4571500;4571550;3264850;11;–;6;4;–;–;–
CRS3035RES100mN3264800E4571600;4571650;3264850;9;–;5;3;3;–;–
CRS3035RES100mN3264800E4571700;4571750;3264850;8;–;3;3;–;–;–
CRS3035RES100mN3264800E4571800;4571850;3264850;5;–;–;–;–;–;–
CRS3035RES100mN3264800E4571900;4571950;3264850;5;–;4;–;–;–;–
CRS3035RES100mN3264800E4572000;4572050;3264850;11;3;6;–;–;–;–
CRS3035RES100mN3264800E4572100;4572150;3264850;7;3;9;–;–;–;–
CRS3035RES100mN3264800E4572200;4572250;3264850;5;3;3;–;3;–;–
CRS3035RES100mN3264800E4572300;4572350;3264850;13;3;5;–;3;–;–
CRS3035RES100mN3264800E4572400;4572450;3264850;18;8;4;3;–;3;–
CRS3035RES100mN3264800E4572500;4572550;3264850;3;–;3;3;–;–;–
CRS3035RES100mN3264800E4573300;4573350;3264850;9;3;–;3;3;–;–
CRS3035RES100mN3264800E4573400;4573450;3264850;3;–;–;–;–;–;–
CRS3035RES100mN3264800E4573600;4573650;3264850;10;–;4;3;–;–;–
CRS3035RES100mN3264800E4573700;4573750;3264850;15;3;–;3;–;–;–
CRS3035RES100mN3264800E4573800;4573850;3264850;11;5;–;–;–;–;–
CRS3035RES100mN3264800E4573900;4573950;3264850;3;–;3;3;–;–;–
CRS3035RES100mN3264900E4532600;4532650;3264950;13;–;7;–;–;–;–
CRS3035RES100mN3264900E4532700;4532750;3264950;10;–;–;–;–;–;–
CRS3035RES100mN3264900E4532800;4532850;3264950;11;4;4;3;–;3;–
CRS3035RES100mN3264900E4532900;4532950;3264950;111;108;3;–;–;–;–
CRS3035RES100mN3264900E4533000;4533050;3264950;10;3;6;–;–;–;–
CRS3035RES100mN3264900E4533100;4533150;3264950;12;3;6;–;–;–;–
CRS3035RES100mN3264900E4533200;4533250;3264950;13;3;6;3;3;–;–
CRS3035RES100mN3264900E4533300;4533350;3264950;15;6;3;4;–;–;–
CRS3035RES100mN3264900E4533400;4533450;3264950;10;–;–;–;–;–;–
CRS3035RES100mN3264900E4533500;4533550;3264950;9;3;4;3;–;–;–
CRS3035RES100mN3264900E4533600;4533650;3264950;6;3;3;–;–;–;4
CRS3035RES100mN3264900E4533700;4533750;3264950;10;7;3;–;–;–;3
CRS3035RES100mN3264900E4533800;4533850;3264950;16;9;3;3;–;–;–
CRS3035RES100mN3264900E4533900;4533950;3264950;12;3;5;3;3;–;3
CRS3035RES100mN3264900E4534000;4534050;3264950;11;–;4;–;–;3;–
CRS3035RES100mN3264900E4534100;4534150;3264950;8;–;–;–;–;–;–
CRS3035RES100mN3264900E4534200;4534250;3264950;22;12;5;–;–;–;–
CRS3035RES100mN3264900E4534300;4534350;3264950;16;14;–;–;–;–;–
CRS3035RES100mN3264900E4534400;4534450;3264950;16;4;3;3;4;3;–
CRS3035RES100mN3264900E4534500;4534550;3264950;3;–;–;–;–;–;–
CRS3035RES100mN3264900E4534600;4534650;3264950;3;3;–;–;–;–;–
CRS3035RES100mN3264900E4534700;4534750;3264950;24;16;10;–;3;–;–
CRS3035RES100mN3264900E4534900;4534950;3264950;8;3;3;–;–;–;–
CRS3035RES100mN3264900E4540900;4540950;3264950;10;4;3;–;5;–;–
CRS3035RES100mN3264900E4541000;4541050;3264950;12;3;3;–;–;–;–
CRS3035RES100mN3264900E4541200;4541250;3264950;11;3;3;3;–;–;–
CRS3035RES100mN3264900E4541300;4541350;3264950;17;4;7;–;5;–;–
CRS3035RES100mN3264900E4541400;4541450;3264950;5;3;3;–;–;–;–
CRS3035RES100mN3264900E4541600;4541650;3264950;38;17;14;4;3;–;–
CRS3035RES100mN3264900E4541700;4541750;3264950;72;36;25;3;3;3;–
CRS3035RES100mN3264900E4541800;4541850;3264950;86;46;29;10;3;–;–
CRS3035RES100mN3264900E4541900;4541950;3264950;60;49;10;3;3;3;–
CRS3035RES100mN3264900E4542000;4542050;3264950;58;46;4;4;3;–;–
CRS3035RES100mN3264900E4542100;4542150;3264950;63;42;12;4;–;–;–
CRS3035RES100mN3264900E4542200;4542250;3264950;31;18;8;3;–;3;–
CRS3035RES100mN3264900E4542300;4542350;3264950;37;11;10;–;12;4;3
CRS3035RES100mN3264900E4542400;4542450;3264950;33;7;9;5;8;3;–
CRS3035RES100mN3264900E4542500;4542550;3264950;26;4;16;4;3;4;3
CRS3035RES100mN3264900E4542700;4542750;3264950;24;8;11;3;3;–;–
CRS3035RES100mN3264900E4542800;4542850;3264950;10;–;–;3;–;–;–
CRS3035RES100mN3264900E4542900;4542950;3264950;5;3;–;–;–;–;–
CRS3035RES100mN3264900E4543000;4543050;3264950;15;6;3;3;–;–;–
CRS3035RES100mN3264900E4543100;4543150;3264950;117;112;3;–;–;–;–
CRS3035RES100mN3264900E4543200;4543250;3264950;32;27;–;3;–;3;–
CRS3035RES100mN3264900E4543300;4543350;3264950;10;–;5;–;3;–;–
CRS3035RES100mN3264900E4543400;4543450;3264950;3;4;–;–;3;–;–
CRS3035RES100mN3264900E4543500;4543550;3264950;8;–;4;3;–;–;–
CRS3035RES100mN3264900E4543600;4543650;3264950;16;3;5;6;3;–;–
CRS3035RES100mN3264900E4544000;4544050;3264950;4;3;–;–;–;–;–
CRS3035RES100mN3264900E4544100;4544150;3264950;4;4;–;–;–;–;–
CRS3035RES100mN3264900E4544300;4544350;3264950;10;3;–;5;3;3;–
CRS3035RES100mN3264900E4544400;4544450;3264950;38;18;14;6;–;–;–
CRS3035RES100mN3264900E4544500;4544550;3264950;42;22;13;3;3;–;–
CRS3035RES100mN3264900E4544600;4544650;3264950;25;14;6;–;3;3;–
CRS3035RES100mN3264900E4544700;4544750;3264950;21;5;6;3;5;3;–
CRS3035RES100mN3264900E4544800;4544850;3264950;30;8;10;5;4;–;–
CRS3035RES100mN3264900E4544900;4544950;3264950;32;13;8;3;4;–;–
CRS3035RES100mN3264900E4545000;4545050;3264950;26;12;9;–;–;3;–
CRS3035RES100mN3264900E4545100;4545150;3264950;13;6;4;–;–;–;–
CRS3035RES100mN3264900E4545300;4545350;3264950;31;17;11;3;3;–;–
CRS3035RES100mN3264900E4545400;4545450;3264950;101;45;45;5;3;–;–
CRS3035RES100mN3264900E4545500;4545550;3264950;85;42;25;5;3;4;–
CRS3035RES100mN3264900E4545600;4545650;3264950;76;24;26;12;11;–;–
CRS3035RES100mN3264900E4545700;4545750;3264950;69;47;12;6;3;–;–
CRS3035RES100mN3264900E4545800;4545850;3264950;49;19;17;6;4;–;–
CRS3035RES100mN3264900E4545900;4545950;3264950;87;32;27;10;9;3;3
CRS3035RES100mN3264900E4546000;4546050;3264950;38;19;8;3;8;–;–
CRS3035RES100mN3264900E4546100;4546150;3264950;27;9;11;–;3;3;–
CRS3035RES100mN3264900E4546200;4546250;3264950;67;56;10;–;4;–;–
CRS3035RES100mN3264900E4546300;4546350;3264950;115;69;23;18;3;3;3
CRS3035RES100mN3264900E4546400;4546450;3264950;72;52;9;4;7;–;–
CRS3035RES100mN3264900E4546500;4546550;3264950;33;28;3;–;3;3;–
CRS3035RES100mN3264900E4546600;4546650;3264950;20;14;4;3;–;–;–
CRS3035RES100mN3264900E4546800;4546850;3264950;20;17;5;–;–;–;–
CRS3035RES100mN3264900E4546900;4546950;3264950;65;50;12;3;–;–;–
CRS3035RES100mN3264900E4547000;4547050;3264950;96;54;24;15;3;–;–
CRS3035RES100mN3264900E4547100;4547150;3264950;98;55;19;13;12;–;–
CRS3035RES100mN3264900E4547200;4547250;3264950;165;111;22;14;10;5;3
CRS3035RES100mN3264900E4547300;4547350;3264950;90;62;15;8;5;–;–
CRS3035RES100mN3264900E4547400;4547450;3264950;95;67;21;3;4;–;–
CRS3035RES100mN3264900E4547500;4547550;3264950;15;10;–;–;4;3;–
CRS3035RES100mN3264900E4547600;4547650;3264950;5;5;–;–;–;–;–
CRS3035RES100mN3264900E4547800;4547850;3264950;39;26;3;5;3;–;–
CRS3035RES100mN3264900E4547900;4547950;3264950;126;88;23;12;3;3;–
CRS3035RES100mN3264900E4548000;4548050;3264950;140;93;31;10;5;3;3
CRS3035RES100mN3264900E4548100;4548150;3264950;96;38;31;15;10;3;–
CRS3035RES100mN3264900E4548200;4548250;3264950;160;104;28;21;6;3;–
CRS3035RES100mN3264900E4548300;4548350;3264950;158;82;52;18;4;3;–
CRS3035RES100mN3264900E4548400;4548450;3264950;100;78;10;9;4;–;–
CRS3035RES100mN3264900E4548500;4548550;3264950;47;37;8;3;–;–;–
CRS3035RES100mN3264900E4548600;4548650;3264950;57;32;12;6;5;–;–
CRS3035RES100mN3264900E4548700;4548750;3264950;46;24;14;5;–;–;–
CRS3035RES100mN3264900E4548900;4548950;3264950;52;26;6;7;10;–;3
CRS3035RES100mN3264900E4549000;4549050;3264950;79;50;16;10;3;–;–
CRS3035RES100mN3264900E4549100;4549150;3264950;72;47;12;5;4;–;–
CRS3035RES100mN3264900E4549200;4549250;3264950;44;26;12;3;3;–;–
CRS3035RES100mN3264900E4549300;4549350;3264950;25;13;5;4;3;–;–
CRS3035RES100mN3264900E4549500;4549550;3264950;19;7;8;–;–;–;–
CRS3035RES100mN3264900E4549600;4549650;3264950;8;–;–;–;–;–;–
CRS3035RES100mN3264900E4549800;4549850;3264950;88;50;21;9;10;3;–
CRS3035RES100mN3264900E4549900;4549950;3264950;95;58;24;5;3;3;3
CRS3035RES100mN3264900E4550000;4550050;3264950;67;51;8;–;3;–;3
CRS3035RES100mN3264900E4550100;4550150;3264950;55;28;16;5;4;–;–
CRS3035RES100mN3264900E4550200;4550250;3264950;112;74;16;10;9;4;–
CRS3035RES100mN3264900E4550300;4550350;3264950;96;60;21;4;9;–;–
CRS3035RES100mN3264900E4550400;4550450;3264950;101;56;29;8;–;3;–
CRS3035RES100mN3264900E4550500;4550550;3264950;132;81;35;12;5;3;3
CRS3035RES100mN3264900E4550600;4550650;3264950;33;17;11;–;4;–;–
CRS3035RES100mN3264900E4550700;4550750;3264950;114;62;29;11;9;4;3
CRS3035RES100mN3264900E4550800;4550850;3264950;7;7;–;–;–;–;–
CRS3035RES100mN3264900E4550900;4550950;3264950;90;73;8;9;3;–;–
CRS3035RES100mN3264900E4551000;4551050;3264950;138;110;14;7;7;–;3
CRS3035RES100mN3264900E4551100;4551150;3264950;57;36;7;7;3;–;–
CRS3035RES100mN3264900E4551200;4551250;3264950;77;40;18;9;3;4;–
CRS3035RES100mN3264900E4551300;4551350;3264950;78;47;14;9;7;–;–
CRS3035RES100mN3264900E4551400;4551450;3264950;72;39;16;7;–;3;–
CRS3035RES100mN3264900E4551500;4551550;3264950;96;64;19;8;3;3;–
CRS3035RES100mN3264900E4551600;4551650;3264950;36;25;7;3;–;–;–
CRS3035RES100mN3264900E4551700;4551750;3264950;144;119;16;3;–;3;–
CRS3035RES100mN3264900E4551800;4551850;3264950;47;28;12;5;3;–;–
CRS3035RES100mN3264900E4551900;4551950;3264950;99;82;14;3;–;–;–
CRS3035RES100mN3264900E4552000;4552050;3264950;54;40;10;3;3;–;–
CRS3035RES100mN3264900E4552100;4552150;3264950;63;45;7;–;3;3;–
CRS3035RES100mN3264900E4552200;4552250;3264950;55;31;10;6;4;–;–
CRS3035RES100mN3264900E4552300;4552350;3264950;69;40;21;7;–;–;–
CRS3035RES100mN3264900E4552400;4552450;3264950;70;37;25;8;3;3;–
CRS3035RES100mN3264900E4552500;4552550;3264950;27;14;6;4;–;–;–
CRS3035RES100mN3264900E4552600;4552650;3264950;35;20;10;–;3;–;–
CRS3035RES100mN3264900E4552700;4552750;3264950;60;32;18;8;–;–;–
CRS3035RES100mN3264900E4552800;4552850;3264950;82;52;19;8;–;3;–
CRS3035RES100mN3264900E4552900;4552950;3264950;19;6;4;3;3;–;–
CRS3035RES100mN3264900E4553100;4553150;3264950;10;–;4;–;–;–;–
CRS3035RES100mN3264900E4553200;4553250;3264950;5;–;–;3;–;–;–
CRS3035RES100mN3264900E4553300;4553350;3264950;6;–;4;–;–;–;–
CRS3035RES100mN3264900E4553400;4553450;3264950;6;3;3;3;–;–;–
CRS3035RES100mN3264900E4553500;4553550;3264950;25;11;6;4;3;–;–
CRS3035RES100mN3264900E4553600;4553650;3264950;24;12;4;3;–;–;3
CRS3035RES100mN3264900E4553700;4553750;3264950;7;–;–;–;–;–;3
CRS3035RES100mN3264900E4554100;4554150;3264950;28;10;8;3;3;3;–
CRS3035RES100mN3264900E4554200;4554250;3264950;19;11;5;3;–;–;–
CRS3035RES100mN3264900E4554300;4554350;3264950;31;5;3;6;9;8;–
CRS3035RES100mN3264900E4554400;4554450;3264950;82;48;11;13;6;–;–
CRS3035RES100mN3264900E4554500;4554550;3264950;4;–;–;–;–;–;–
CRS3035RES100mN3264900E4555000;4555050;3264950;16;5;5;3;–;–;–
CRS3035RES100mN3264900E4555100;4555150;3264950;72;35;27;5;3;3;–
CRS3035RES100mN3264900E4555200;4555250;3264950;49;18;23;8;5;–;–
CRS3035RES100mN3264900E4555300;4555350;3264950;50;29;16;3;–;–;–
CRS3035RES100mN3264900E4555400;4555450;3264950;72;57;15;–;–;–;–
CRS3035RES100mN3264900E4555500;4555550;3264950;79;67;19;–;–;–;–
CRS3035RES100mN3264900E4555600;4555650;3264950;68;47;15;6;3;–;–
CRS3035RES100mN3264900E4555700;4555750;3264950;53;15;22;9;5;–;–
CRS3035RES100mN3264900E4555800;4555850;3264950;57;28;16;10;3;3;–
CRS3035RES100mN3264900E4555900;4555950;3264950;77;51;13;11;3;3;–
CRS3035RES100mN3264900E4556000;4556050;3264950;131;96;24;5;–;3;–
CRS3035RES100mN3264900E4556100;4556150;3264950;67;35;17;5;9;–;3
CRS3035RES100mN3264900E4556200;4556250;3264950;79;32;23;14;7;–;–
CRS3035RES100mN3264900E4556300;4556350;3264950;158;149;7;3;–;–;–
CRS3035RES100mN3264900E4556400;4556450;3264950;35;14;12;3;3;–;–
CRS3035RES100mN3264900E4558500;4558550;3264950;10;–;–;–;–;–;–
CRS3035RES100mN3264900E4558600;4558650;3264950;11;3;5;3;–;–;–
CRS3035RES100mN3264900E4558700;4558750;3264950;12;3;5;4;–;–;–
CRS3035RES100mN3264900E4558800;4558850;3264950;14;3;9;–;3;3;–
CRS3035RES100mN3264900E4558900;4558950;3264950;45;34;6;4;–;–;3
CRS3035RES100mN3264900E4559000;4559050;3264950;174;114;37;11;8;5;3
CRS3035RES100mN3264900E4559100;4559150;3264950;26;11;10;3;–;–;–
CRS3035RES100mN3264900E4559200;4559250;3264950;9;10;3;–;–;–;–
CRS3035RES100mN3264900E4559300;4559350;3264950;82;42;16;10;8;–;–
CRS3035RES100mN3264900E4561300;4561350;3264950;29;21;6;3;3;–;–
CRS3035RES100mN3264900E4561400;4561450;3264950;101;54;38;6;–;–;–
