GITTER_ID_100m;x_mp_100m;y_mp_100m;Durchschnittsalter;werterlaeuternde_Zeichen
CRS3035RES100mN3279200E4551600;4551650;3279250;5254;NA
CRS3035RES100mN3279200E4551700;4551750;3279250;4059;NA
CRS3035RES100mN3279200E4551800;4551850;3279250;3618;NA
CRS3035RES100mN3279200E4551900;4551950;3279250;4617;NA
CRS3035RES100mN3279200E4552000;4552050;3279250;3568;NA
CRS3035RES100mN3279200E4552100;4552150;3279250;4174;NA
CRS3035RES100mN3279200E4552200;4552250;3279250;4704;NA
CRS3035RES100mN3279200E4552300;4552350;3279250;4513;NA
CRS3035RES100mN3279200E4552400;4552450;3279250;4685;NA
CRS3035RES100mN3279200E4552500;4552550;3279250;5455;NA
CRS3035RES100mN3279200E4552600;4552650;3279250;4096;NA
CRS3035RES100mN3279200E4552700;4552750;3279250;3199;NA
CRS3035RES100mN3279200E4552800;4552850;3279250;3416;NA
CRS3035RES100mN3279200E4553400;4553450;3279250;3816;NA
CRS3035RES100mN3279200E4553500;4553550;3279250;3487;NA
CRS3035RES100mN3279200E4553600;4553650;3279250;4730;NA
CRS3035RES100mN3279200E4553700;4553750;3279250;6687;NA
CRS3035RES100mN3279200E4553800;4553850;3279250;4774;NA
CRS3035RES100mN3279200E4553900;4553950;3279250;4076;NA
CRS3035RES100mN3279200E4554000;4554050;3279250;5372;NA
CRS3035RES100mN3279200E4554100;4554150;3279250;5629;NA
CRS3035RES100mN3279200E4554200;4554250;3279250;5960;NA
CRS3035RES100mN3279200E4554300;4554350;3279250;6173;NA
CRS3035RES100mN3279200E4554900;4554950;3279250;6620;NA
CRS3035RES100mN3279200E4555000;4555050;3279250;4785;NA
CRS3035RES100mN3279200E4555100;4555150;3279250;5430;NA
CRS3035RES100mN3279200E4555200;4555250;3279250;4977;NA
CRS3035RES100mN3279200E4555300;4555350;3279250;5448;NA
CRS3035RES100mN3279200E4555400;4555450;3279250;5034;NA
CRS3035RES100mN3279200E4555500;4555550;3279250;4530;NA
CRS3035RES100mN3279200E4555600;4555650;3279250;5267;NA
CRS3035RES100mN3279200E4555700;4555750;3279250;4917;NA
CRS3035RES100mN3279200E4555800;4555850;3279250;4263;NA
CRS3035RES100mN3279200E4555900;4555950;3279250;4141;NA
CRS3035RES100mN3279200E4556000;4556050;3279250;5487;NA
CRS3035RES100mN3279200E4556100;4556150;3279250;6473;NA
CRS3035RES100mN3279200E4556200;4556250;3279250;6555;NA
CRS3035RES100mN3279200E4556300;4556350;3279250;4162;NA
CRS3035RES100mN3279200E4557500;4557550;3279250;5113;NA
CRS3035RES100mN3279200E4557600;4557650;3279250;5324;NA
CRS3035RES100mN3279200E4557700;4557750;3279250;4309;NA
CRS3035RES100mN3279200E4557800;4557850;3279250;4136;NA
CRS3035RES100mN3279200E4557900;4557950;3279250;4754;NA
CRS3035RES100mN3279200E4558000;4558050;3279250;5152;NA
CRS3035RES100mN3279200E4558100;4558150;3279250;4844;NA
CRS3035RES100mN3279200E4558200;4558250;3279250;4448;NA
CRS3035RES100mN3279200E4558300;4558350;3279250;4392;NA
CRS3035RES100mN3279200E4558400;4558450;3279250;1622;NA
CRS3035RES100mN3279200E4558800;4558850;3279250;4898;NA
CRS3035RES100mN3279200E4558900;4558950;3279250;4165;NA
CRS3035RES100mN3279200E4559000;4559050;3279250;4560;NA
CRS3035RES100mN3279200E4559100;4559150;3279250;4158;NA
CRS3035RES100mN3279200E4559200;4559250;3279250;4334;NA
CRS3035RES100mN3279200E4559300;4559350;3279250;3670;NA
CRS3035RES100mN3279200E4559400;4559450;3279250;3677;NA
CRS3035RES100mN3279200E4559500;4559550;3279250;4029;NA
CRS3035RES100mN3279200E4560300;4560350;3279250;5028;NA
CRS3035RES100mN3279200E4560600;4560650;3279250;4649;NA
CRS3035RES100mN3279200E4560700;4560750;3279250;4789;NA
CRS3035RES100mN3279200E4560800;4560850;3279250;3626;NA
CRS3035RES100mN3279200E4561000;4561050;3279250;2361;NA
CRS3035RES100mN3279200E4561100;4561150;3279250;2422;NA
CRS3035RES100mN3279200E4561200;4561250;3279250;5852;NA
CRS3035RES100mN3279200E4561300;4561350;3279250;5265;NA
CRS3035RES100mN3279200E4561700;4561750;3279250;4308;NA
CRS3035RES100mN3279200E4561800;4561850;3279250;4953;NA
CRS3035RES100mN3279200E4561900;4561950;3279250;5247;NA
CRS3035RES100mN3279200E4562000;4562050;3279250;6159;NA
CRS3035RES100mN3279200E4562100;4562150;3279250;4417;NA
CRS3035RES100mN3279200E4562200;4562250;3279250;3798;NA
CRS3035RES100mN3279200E4562300;4562350;3279250;4384;NA
CRS3035RES100mN3279200E4562600;4562650;3279250;4763;NA
CRS3035RES100mN3279200E4562700;4562750;3279250;4509;NA
CRS3035RES100mN3279200E4562800;4562850;3279250;5617;NA
CRS3035RES100mN3279200E4562900;4562950;3279250;5335;NA
CRS3035RES100mN3279200E4563000;4563050;3279250;5953;NA
CRS3035RES100mN3279200E4563100;4563150;3279250;5942;NA
CRS3035RES100mN3279200E4563200;4563250;3279250;5720;NA
CRS3035RES100mN3279200E4563300;4563350;3279250;5561;NA
CRS3035RES100mN3279200E4563400;4563450;3279250;2657;NA
CRS3035RES100mN3279200E4563500;4563550;3279250;3492;NA
CRS3035RES100mN3279200E4563600;4563650;3279250;3527;NA
CRS3035RES100mN3279300E4533400;4533450;3279350;5303;NA
CRS3035RES100mN3279300E4539300;4539350;3279350;3458;NA
CRS3035RES100mN3279300E4539400;4539450;3279350;4415;NA
CRS3035RES100mN3279300E4539500;4539550;3279350;7353;NA
CRS3035RES100mN3279300E4543000;4543050;3279350;4557;NA
CRS3035RES100mN3279300E4543100;4543150;3279350;4652;NA
CRS3035RES100mN3279300E4543200;4543250;3279350;5423;NA
CRS3035RES100mN3279300E4543300;4543350;3279350;5103;NA
CRS3035RES100mN3279300E4543400;4543450;3279350;5051;NA
CRS3035RES100mN3279300E4543500;4543550;3279350;4228;NA
CRS3035RES100mN3279300E4543700;4543750;3279350;3957;NA
CRS3035RES100mN3279300E4543800;4543850;3279350;5220;NA
CRS3035RES100mN3279300E4543900;4543950;3279350;6088;NA
CRS3035RES100mN3279300E4544000;4544050;3279350;4404;NA
CRS3035RES100mN3279300E4544100;4544150;3279350;3797;NA
CRS3035RES100mN3279300E4544200;4544250;3279350;2082;NA
CRS3035RES100mN3279300E4544700;4544750;3279350;4202;NA
CRS3035RES100mN3279300E4545100;4545150;3279350;3322;NA
CRS3035RES100mN3279300E4545200;4545250;3279350;3300;NA
CRS3035RES100mN3279300E4545300;4545350;3279350;3276;NA
CRS3035RES100mN3279300E4545400;4545450;3279350;4611;NA
CRS3035RES100mN3279300E4545600;4545650;3279350;3214;NA
CRS3035RES100mN3279300E4545700;4545750;3279350;8513;NA
CRS3035RES100mN3279300E4545800;4545850;3279350;6213;NA
CRS3035RES100mN3279300E4545900;4545950;3279350;3067;NA
CRS3035RES100mN3279300E4546000;4546050;3279350;3920;NA
CRS3035RES100mN3279300E4546100;4546150;3279350;4186;NA
CRS3035RES100mN3279300E4546600;4546650;3279350;6066;NA
CRS3035RES100mN3279300E4546700;4546750;3279350;5531;NA
CRS3035RES100mN3279300E4546800;4546850;3279350;4726;NA
CRS3035RES100mN3279300E4547900;4547950;3279350;4962;NA
CRS3035RES100mN3279300E4548100;4548150;3279350;5272;NA
CRS3035RES100mN3279300E4548200;4548250;3279350;5201;NA
CRS3035RES100mN3279300E4548300;4548350;3279350;6185;NA
CRS3035RES100mN3279300E4548600;4548650;3279350;5075;NA
CRS3035RES100mN3279300E4548700;4548750;3279350;4729;NA
CRS3035RES100mN3279300E4549100;4549150;3279350;6150;NA
CRS3035RES100mN3279300E4549200;4549250;3279350;5085;NA
CRS3035RES100mN3279300E4549300;4549350;3279350;4870;NA
CRS3035RES100mN3279300E4549400;4549450;3279350;4290;NA
CRS3035RES100mN3279300E4549900;4549950;3279350;3189;NA
CRS3035RES100mN3279300E4550000;4550050;3279350;5668;NA
CRS3035RES100mN3279300E4550800;4550850;3279350;4470;NA
CRS3035RES100mN3279300E4550900;4550950;3279350;2922;NA
CRS3035RES100mN3279300E4551000;4551050;3279350;5927;NA
CRS3035RES100mN3279300E4551100;4551150;3279350;4195;NA
CRS3035RES100mN3279300E4551200;4551250;3279350;6770;NA
CRS3035RES100mN3279300E4551300;4551350;3279350;3517;NA
CRS3035RES100mN3279300E4551400;4551450;3279350;5077;NA
CRS3035RES100mN3279300E4551500;4551550;3279350;3784;NA
CRS3035RES100mN3279300E4551600;4551650;3279350;3960;NA
CRS3035RES100mN3279300E4551700;4551750;3279350;4444;NA
CRS3035RES100mN3279300E4551800;4551850;3279350;4952;NA
CRS3035RES100mN3279300E4551900;4551950;3279350;4946;NA
CRS3035RES100mN3279300E4552000;4552050;3279350;4579;NA
CRS3035RES100mN3279300E4552100;4552150;3279350;4399;NA
CRS3035RES100mN3279300E4552200;4552250;3279350;4914;NA
CRS3035RES100mN3279300E4552500;4552550;3279350;4387;NA
CRS3035RES100mN3279300E4552600;4552650;3279350;4364;NA
CRS3035RES100mN3279300E4552700;4552750;3279350;2981;NA
CRS3035RES100mN3279300E4552800;4552850;3279350;3351;NA
CRS3035RES100mN3279300E4552900;4552950;3279350;3575;NA
CRS3035RES100mN3279300E4553000;4553050;3279350;3856;NA
CRS3035RES100mN3279300E4553400;4553450;3279350;3458;NA
CRS3035RES100mN3279300E4553500;4553550;3279350;4674;NA
CRS3035RES100mN3279300E4553900;4553950;3279350;3709;NA
CRS3035RES100mN3279300E4554000;4554050;3279350;5715;NA
CRS3035RES100mN3279300E4554100;4554150;3279350;5327;NA
CRS3035RES100mN3279300E4554200;4554250;3279350;5125;NA
CRS3035RES100mN3279300E4554300;4554350;3279350;5491;NA
CRS3035RES100mN3279300E4555000;4555050;3279350;5304;NA
CRS3035RES100mN3279300E4555100;4555150;3279350;3866;NA
CRS3035RES100mN3279300E4555200;4555250;3279350;4237;NA
CRS3035RES100mN3279300E4555300;4555350;3279350;4967;NA
CRS3035RES100mN3279300E4555700;4555750;3279350;6874;NA
CRS3035RES100mN3279300E4555800;4555850;3279350;4294;NA
CRS3035RES100mN3279300E4555900;4555950;3279350;5339;NA
CRS3035RES100mN3279300E4556000;4556050;3279350;5667;NA
CRS3035RES100mN3279300E4556100;4556150;3279350;5732;NA
CRS3035RES100mN3279300E4556300;4556350;3279350;4457;NA
CRS3035RES100mN3279300E4557000;4557050;3279350;5910;NA
CRS3035RES100mN3279300E4557500;4557550;3279350;6067;NA
CRS3035RES100mN3279300E4557600;4557650;3279350;5707;NA
CRS3035RES100mN3279300E4557700;4557750;3279350;4129;NA
CRS3035RES100mN3279300E4557800;4557850;3279350;4199;NA
CRS3035RES100mN3279300E4557900;4557950;3279350;5079;NA
CRS3035RES100mN3279300E4558100;4558150;3279350;4924;NA
CRS3035RES100mN3279300E4558200;4558250;3279350;4396;NA
CRS3035RES100mN3279300E4558300;4558350;3279350;4060;NA
CRS3035RES100mN3279300E4558600;4558650;3279350;4614;NA
CRS3035RES100mN3279300E4558700;4558750;3279350;3668;NA
CRS3035RES100mN3279300E4558800;4558850;3279350;4513;NA
CRS3035RES100mN3279300E4558900;4558950;3279350;2859;NA
CRS3035RES100mN3279300E4559000;4559050;3279350;3917;NA
CRS3035RES100mN3279300E4559100;4559150;3279350;3846;NA
CRS3035RES100mN3279300E4559200;4559250;3279350;6191;NA
CRS3035RES100mN3279300E4559300;4559350;3279350;4137;NA
CRS3035RES100mN3279300E4559400;4559450;3279350;3966;NA
CRS3035RES100mN3279300E4559500;4559550;3279350;4026;NA
CRS3035RES100mN3279300E4559700;4559750;3279350;4667;NA
CRS3035RES100mN3279300E4560400;4560450;3279350;4122;NA
CRS3035RES100mN3279300E4560500;4560550;3279350;4577;NA
CRS3035RES100mN3279300E4560600;4560650;3279350;4435;NA
CRS3035RES100mN3279300E4561200;4561250;3279350;2792;NA
CRS3035RES100mN3279300E4561800;4561850;3279350;3775;NA
CRS3035RES100mN3279300E4561900;4561950;3279350;3912;NA
CRS3035RES100mN3279300E4562000;4562050;3279350;3376;NA
CRS3035RES100mN3279300E4562100;4562150;3279350;4406;NA
CRS3035RES100mN3279300E4562200;4562250;3279350;4232;NA
CRS3035RES100mN3279300E4562300;4562350;3279350;3834;NA
CRS3035RES100mN3279300E4562400;4562450;3279350;4365;NA
CRS3035RES100mN3279300E4562700;4562750;3279350;4004;NA
CRS3035RES100mN3279300E4562800;4562850;3279350;4523;NA
CRS3035RES100mN3279300E4562900;4562950;3279350;5853;NA
CRS3035RES100mN3279300E4563100;4563150;3279350;4582;NA
CRS3035RES100mN3279300E4563200;4563250;3279350;5721;NA
CRS3035RES100mN3279300E4563300;4563350;3279350;3359;NA
CRS3035RES100mN3279300E4563400;4563450;3279350;3725;NA
CRS3035RES100mN3279300E4563500;4563550;3279350;3328;NA
CRS3035RES100mN3279400E4533600;4533650;3279450;5392;NA
CRS3035RES100mN3279400E4539200;4539250;3279450;4192;NA
CRS3035RES100mN3279400E4539300;4539350;3279450;5459;NA
CRS3035RES100mN3279400E4539400;4539450;3279450;5832;NA
CRS3035RES100mN3279400E4539500;4539550;3279450;5217;NA
CRS3035RES100mN3279400E4539600;4539650;3279450;4744;NA
CRS3035RES100mN3279400E4543000;4543050;3279450;4520;NA
CRS3035RES100mN3279400E4543100;4543150;3279450;3326;NA
CRS3035RES100mN3279400E4543500;4543550;3279450;4408;NA
CRS3035RES100mN3279400E4543600;4543650;3279450;4692;NA
CRS3035RES100mN3279400E4543700;4543750;3279450;4595;NA
CRS3035RES100mN3279400E4543800;4543850;3279450;4695;NA
CRS3035RES100mN3279400E4543900;4543950;3279450;4800;NA
CRS3035RES100mN3279400E4544000;4544050;3279450;4099;NA
CRS3035RES100mN3279400E4545400;4545450;3279450;3026;NA
CRS3035RES100mN3279400E4545700;4545750;3279450;4072;NA
CRS3035RES100mN3279400E4545800;4545850;3279450;3417;NA
CRS3035RES100mN3279400E4545900;4545950;3279450;3272;NA
CRS3035RES100mN3279400E4546000;4546050;3279450;3519;NA
CRS3035RES100mN3279400E4546100;4546150;3279450;4155;NA
CRS3035RES100mN3279400E4546200;4546250;3279450;4447;NA
CRS3035RES100mN3279400E4546300;4546350;3279450;3142;NA
CRS3035RES100mN3279400E4546400;4546450;3279450;4142;NA
CRS3035RES100mN3279400E4546600;4546650;3279450;6020;NA
CRS3035RES100mN3279400E4546700;4546750;3279450;5506;NA
CRS3035RES100mN3279400E4546800;4546850;3279450;4587;NA
CRS3035RES100mN3279400E4548100;4548150;3279450;3859;NA
CRS3035RES100mN3279400E4548200;4548250;3279450;5294;NA
CRS3035RES100mN3279400E4548300;4548350;3279450;5050;NA
CRS3035RES100mN3279400E4548700;4548750;3279450;3584;NA
CRS3035RES100mN3279400E4549700;4549750;3279450;4579;NA
CRS3035RES100mN3279400E4549900;4549950;3279450;3460;NA
CRS3035RES100mN3279400E4550000;4550050;3279450;4866;NA
CRS3035RES100mN3279400E4550900;4550950;3279450;3659;NA
CRS3035RES100mN3279400E4551000;4551050;3279450;5445;NA
CRS3035RES100mN3279400E4551100;4551150;3279450;4287;NA
CRS3035RES100mN3279400E4551200;4551250;3279450;3150;NA
CRS3035RES100mN3279400E4551300;4551350;3279450;3556;NA
CRS3035RES100mN3279400E4551400;4551450;3279450;4421;NA
CRS3035RES100mN3279400E4551500;4551550;3279450;2967;NA
CRS3035RES100mN3279400E4551600;4551650;3279450;3304;NA
CRS3035RES100mN3279400E4551700;4551750;3279450;5149;NA
CRS3035RES100mN3279400E4551800;4551850;3279450;3924;NA
CRS3035RES100mN3279400E4552100;4552150;3279450;4431;NA
CRS3035RES100mN3279400E4552500;4552550;3279450;4056;NA
CRS3035RES100mN3279400E4552600;4552650;3279450;4361;NA
CRS3035RES100mN3279400E4552700;4552750;3279450;3261;NA
CRS3035RES100mN3279400E4552800;4552850;3279450;4256;NA
CRS3035RES100mN3279400E4552900;4552950;3279450;4904;NA
CRS3035RES100mN3279400E4553000;4553050;3279450;5325;NA
CRS3035RES100mN3279400E4553800;4553850;3279450;4008;NA
CRS3035RES100mN3279400E4553900;4553950;3279450;3551;NA
CRS3035RES100mN3279400E4554000;4554050;3279450;6124;NA
CRS3035RES100mN3279400E4554100;4554150;3279450;5417;NA
CRS3035RES100mN3279400E4554200;4554250;3279450;5525;NA
CRS3035RES100mN3279400E4555100;4555150;3279450;3676;NA
CRS3035RES100mN3279400E4555200;4555250;3279450;5142;NA
CRS3035RES100mN3279400E4556100;4556150;3279450;2437;NA
CRS3035RES100mN3279400E4556200;4556250;3279450;5711;NA
CRS3035RES100mN3279400E4556300;4556350;3279450;2621;NA
CRS3035RES100mN3279400E4557000;4557050;3279450;4602;NA
CRS3035RES100mN3279400E4557500;4557550;3279450;1533;NA
CRS3035RES100mN3279400E4557600;4557650;3279450;7671;NA
CRS3035RES100mN3279400E4557700;4557750;3279450;7431;NA
CRS3035RES100mN3279400E4557900;4557950;3279450;4629;NA
CRS3035RES100mN3279400E4558000;4558050;3279450;8685;NA
CRS3035RES100mN3279400E4558200;4558250;3279450;4427;NA
CRS3035RES100mN3279400E4558600;4558650;3279450;3852;NA
CRS3035RES100mN3279400E4558700;4558750;3279450;3642;NA
CRS3035RES100mN3279400E4558800;4558850;3279450;3471;NA
CRS3035RES100mN3279400E4558900;4558950;3279450;3627;NA
CRS3035RES100mN3279400E4559000;4559050;3279450;3229;NA
CRS3035RES100mN3279400E4559100;4559150;3279450;3998;NA
CRS3035RES100mN3279400E4559200;4559250;3279450;3527;NA
CRS3035RES100mN3279400E4559300;4559350;3279450;4611;NA
CRS3035RES100mN3279400E4559400;4559450;3279450;4487;NA
CRS3035RES100mN3279400E4559500;4559550;3279450;4485;NA
CRS3035RES100mN3279400E4559600;4559650;3279450;5348;NA
CRS3035RES100mN3279400E4561800;4561850;3279450;4624;NA
CRS3035RES100mN3279400E4561900;4561950;3279450;5259;NA
CRS3035RES100mN3279400E4562000;4562050;3279450;4290;NA
CRS3035RES100mN3279400E4562100;4562150;3279450;3386;NA
CRS3035RES100mN3279400E4562200;4562250;3279450;4850;NA
CRS3035RES100mN3279400E4562300;4562350;3279450;4352;NA
CRS3035RES100mN3279400E4562400;4562450;3279450;4309;NA
CRS3035RES100mN3279400E4562500;4562550;3279450;4407;NA
CRS3035RES100mN3279400E4562700;4562750;3279450;3722;NA
CRS3035RES100mN3279400E4562800;4562850;3279450;3701;NA
CRS3035RES100mN3279400E4562900;4562950;3279450;6011;NA
CRS3035RES100mN3279400E4563000;4563050;3279450;3648;NA
CRS3035RES100mN3279400E4563100;4563150;3279450;4637;NA
CRS3035RES100mN3279400E4563200;4563250;3279450;4226;NA
CRS3035RES100mN3279400E4563300;4563350;3279450;3517;NA
CRS3035RES100mN3279400E4563400;4563450;3279450;3680;NA
CRS3035RES100mN3279500E4538700;4538750;3279550;5525;NA
CRS3035RES100mN3279500E4539200;4539250;3279550;3694;NA
CRS3035RES100mN3279500E4539300;4539350;3279550;4485;NA
CRS3035RES100mN3279500E4539400;4539450;3279550;4564;NA
CRS3035RES100mN3279500E4539500;4539550;3279550;4329;NA
CRS3035RES100mN3279500E4539600;4539650;3279550;3890;NA
CRS3035RES100mN3279500E4539700;4539750;3279550;3172;NA
CRS3035RES100mN3279500E4543000;4543050;3279550;3723;NA
CRS3035RES100mN3279500E4543100;4543150;3279550;5167;NA
CRS3035RES100mN3279500E4543500;4543550;3279550;5478;NA
CRS3035RES100mN3279500E4543600;4543650;3279550;4398;NA
CRS3035RES100mN3279500E4543700;4543750;3279550;4679;NA
CRS3035RES100mN3279500E4543800;4543850;3279550;4470;NA
CRS3035RES100mN3279500E4543900;4543950;3279550;4267;NA
CRS3035RES100mN3279500E4544000;4544050;3279550;5466;NA
CRS3035RES100mN3279500E4545200;4545250;3279550;3459;NA
CRS3035RES100mN3279500E4545700;4545750;3279550;4249;NA
CRS3035RES100mN3279500E4545800;4545850;3279550;4145;NA
CRS3035RES100mN3279500E4545900;4545950;3279550;5186;NA
CRS3035RES100mN3279500E4546000;4546050;3279550;3554;NA
CRS3035RES100mN3279500E4546100;4546150;3279550;3195;NA
CRS3035RES100mN3279500E4546200;4546250;3279550;4102;NA
CRS3035RES100mN3279500E4546300;4546350;3279550;4421;NA
CRS3035RES100mN3279500E4546800;4546850;3279550;2700;NA
CRS3035RES100mN3279500E4546900;4546950;3279550;4465;NA
CRS3035RES100mN3279500E4547000;4547050;3279550;3646;NA
CRS3035RES100mN3279500E4547500;4547550;3279550;4376;NA
CRS3035RES100mN3279500E4547800;4547850;3279550;4381;NA
CRS3035RES100mN3279500E4547900;4547950;3279550;5800;NA
CRS3035RES100mN3279500E4548200;4548250;3279550;5925;NA
CRS3035RES100mN3279500E4549500;4549550;3279550;5588;NA
CRS3035RES100mN3279500E4549600;4549650;3279550;4969;NA
CRS3035RES100mN3279500E4549700;4549750;3279550;5279;NA
CRS3035RES100mN3279500E4549800;4549850;3279550;4941;NA
CRS3035RES100mN3279500E4549900;4549950;3279550;4734;NA
CRS3035RES100mN3279500E4550000;4550050;3279550;3855;NA
CRS3035RES100mN3279500E4550900;4550950;3279550;4199;NA
CRS3035RES100mN3279500E4551000;4551050;3279550;3251;NA
CRS3035RES100mN3279500E4551100;4551150;3279550;3890;NA
CRS3035RES100mN3279500E4551200;4551250;3279550;3467;NA
CRS3035RES100mN3279500E4551300;4551350;3279550;4148;NA
CRS3035RES100mN3279500E4551400;4551450;3279550;3746;NA
CRS3035RES100mN3279500E4551500;4551550;3279550;3840;NA
CRS3035RES100mN3279500E4551600;4551650;3279550;2952;NA
CRS3035RES100mN3279500E4551700;4551750;3279550;4026;NA
CRS3035RES100mN3279500E4552100;4552150;3279550;3854;NA
CRS3035RES100mN3279500E4552500;4552550;3279550;4832;NA
CRS3035RES100mN3279500E4552600;4552650;3279550;3594;NA
CRS3035RES100mN3279500E4552700;4552750;3279550;4629;NA
CRS3035RES100mN3279500E4552800;4552850;3279550;4754;NA
CRS3035RES100mN3279500E4552900;4552950;3279550;5211;NA
CRS3035RES100mN3279500E4553000;4553050;3279550;5010;NA
CRS3035RES100mN3279500E4553100;4553150;3279550;4511;NA
CRS3035RES100mN3279500E4553700;4553750;3279550;4313;NA
CRS3035RES100mN3279500E4553800;4553850;3279550;4003;NA
CRS3035RES100mN3279500E4553900;4553950;3279550;4621;NA
CRS3035RES100mN3279500E4554000;4554050;3279550;4631;NA
CRS3035RES100mN3279500E4554100;4554150;3279550;5300;NA
CRS3035RES100mN3279500E4554200;4554250;3279550;5700;NA
CRS3035RES100mN3279500E4554400;4554450;3279550;4702;NA
CRS3035RES100mN3279500E4554500;4554550;3279550;8843;NA
CRS3035RES100mN3279500E4555200;4555250;3279550;4855;NA
CRS3035RES100mN3279500E4557000;4557050;3279550;3371;NA
CRS3035RES100mN3279500E4557900;4557950;3279550;4391;NA
CRS3035RES100mN3279500E4558000;4558050;3279550;4205;NA
CRS3035RES100mN3279500E4558100;4558150;3279550;4277;NA
CRS3035RES100mN3279500E4558200;4558250;3279550;4282;NA
CRS3035RES100mN3279500E4558500;4558550;3279550;3913;NA
CRS3035RES100mN3279500E4558600;4558650;3279550;3452;NA
CRS3035RES100mN3279500E4558700;4558750;3279550;4065;NA
CRS3035RES100mN3279500E4558800;4558850;3279550;3831;NA
CRS3035RES100mN3279500E4558900;4558950;3279550;3950;NA
CRS3035RES100mN3279500E4559000;4559050;3279550;7785;NA
CRS3035RES100mN3279500E4559100;4559150;3279550;4720;NA
CRS3035RES100mN3279500E4559200;4559250;3279550;4876;NA
CRS3035RES100mN3279500E4559300;4559350;3279550;4656;NA
CRS3035RES100mN3279500E4559500;4559550;3279550;4687;NA
CRS3035RES100mN3279500E4559600;4559650;3279550;7009;NA
CRS3035RES100mN3279500E4561800;4561850;3279550;5319;NA
CRS3035RES100mN3279500E4561900;4561950;3279550;4913;NA
CRS3035RES100mN3279500E4562000;4562050;3279550;4949;NA
CRS3035RES100mN3279500E4562100;4562150;3279550;2934;NA
CRS3035RES100mN3279500E4562200;4562250;3279550;2647;NA
CRS3035RES100mN3279500E4562400;4562450;3279550;3648;NA
CRS3035RES100mN3279500E4562500;4562550;3279550;3664;NA
CRS3035RES100mN3279500E4562600;4562650;3279550;4958;NA
CRS3035RES100mN3279500E4562700;4562750;3279550;2825;NA
CRS3035RES100mN3279500E4562800;4562850;3279550;3361;NA
CRS3035RES100mN3279500E4562900;4562950;3279550;3909;NA
CRS3035RES100mN3279500E4563000;4563050;3279550;4061;NA
CRS3035RES100mN3279500E4563100;4563150;3279550;4330;NA
CRS3035RES100mN3279500E4563200;4563250;3279550;3782;NA
CRS3035RES100mN3279600E4539200;4539250;3279650;5715;NA
CRS3035RES100mN3279600E4539300;4539350;3279650;5093;NA
CRS3035RES100mN3279600E4539400;4539450;3279650;5005;NA
CRS3035RES100mN3279600E4539500;4539550;3279650;4464;NA
CRS3035RES100mN3279600E4539600;4539650;3279650;4806;NA
CRS3035RES100mN3279600E4539700;4539750;3279650;5145;NA
CRS3035RES100mN3279600E4539800;4539850;3279650;5509;NA
CRS3035RES100mN3279600E4539900;4539950;3279650;4822;NA
CRS3035RES100mN3279600E4540000;4540050;3279650;5928;NA
CRS3035RES100mN3279600E4540100;4540150;3279650;4807;NA
CRS3035RES100mN3279600E4543700;4543750;3279650;4162;NA
CRS3035RES100mN3279600E4543800;4543850;3279650;4672;NA
CRS3035RES100mN3279600E4543900;4543950;3279650;5090;NA
CRS3035RES100mN3279600E4544000;4544050;3279650;3366;NA
CRS3035RES100mN3279600E4544700;4544750;3279650;3538;NA
CRS3035RES100mN3279600E4545100;4545150;3279650;4815;NA
CRS3035RES100mN3279600E4545700;4545750;3279650;2025;NA
CRS3035RES100mN3279600E4545800;4545850;3279650;2560;NA
CRS3035RES100mN3279600E4545900;4545950;3279650;4183;NA
CRS3035RES100mN3279600E4546000;4546050;3279650;4676;NA
CRS3035RES100mN3279600E4546900;4546950;3279650;4948;NA
CRS3035RES100mN3279600E4547000;4547050;3279650;4457;NA
CRS3035RES100mN3279600E4547100;4547150;3279650;5657;NA
CRS3035RES100mN3279600E4547200;4547250;3279650;5064;NA
CRS3035RES100mN3279600E4547400;4547450;3279650;3585;NA
CRS3035RES100mN3279600E4547700;4547750;3279650;4495;NA
CRS3035RES100mN3279600E4547900;4547950;3279650;5139;NA
CRS3035RES100mN3279600E4549400;4549450;3279650;5365;NA
CRS3035RES100mN3279600E4549500;4549550;3279650;4170;NA
CRS3035RES100mN3279600E4549600;4549650;3279650;5056;NA
CRS3035RES100mN3279600E4549700;4549750;3279650;5058;NA
CRS3035RES100mN3279600E4550900;4550950;3279650;3640;NA
CRS3035RES100mN3279600E4551000;4551050;3279650;3530;NA
CRS3035RES100mN3279600E4551100;4551150;3279650;4400;NA
CRS3035RES100mN3279600E4551200;4551250;3279650;4076;NA
CRS3035RES100mN3279600E4551300;4551350;3279650;4238;NA
CRS3035RES100mN3279600E4551400;4551450;3279650;3108;NA
CRS3035RES100mN3279600E4551500;4551550;3279650;4467;NA
CRS3035RES100mN3279600E4551600;4551650;3279650;4367;NA
CRS3035RES100mN3279600E4552500;4552550;3279650;3975;NA
CRS3035RES100mN3279600E4552600;4552650;3279650;4157;NA
CRS3035RES100mN3279600E4552700;4552750;3279650;5247;NA
CRS3035RES100mN3279600E4552800;4552850;3279650;4947;NA
CRS3035RES100mN3279600E4552900;4552950;3279650;4668;NA
CRS3035RES100mN3279600E4553000;4553050;3279650;4434;NA
CRS3035RES100mN3279600E4553100;4553150;3279650;4326;NA
CRS3035RES100mN3279600E4553200;4553250;3279650;4830;NA
CRS3035RES100mN3279600E4553600;4553650;3279650;4616;NA
