GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Bevoelkerung;Unter18;a18bis29;a30bis49;a50bis64;a65undaelter
CRS3035RES100mN3282900E4553200;4553250;3282950;6;–;–;–;–;–
CRS3035RES100mN3282900E4553300;4553350;3282950;9;–;–;3;4;4
CRS3035RES100mN3282900E4553400;4553450;3282950;17;3;3;6;10;3
CRS3035RES100mN3282900E4553500;4553550;3282950;45;–;–;–;3;42
CRS3035RES100mN3282900E4553700;4553750;3282950;48;7;6;19;7;5
CRS3035RES100mN3282900E4553800;4553850;3282950;9;–;–;–;3;8
CRS3035RES100mN3282900E4553900;4553950;3282950;30;3;3;8;5;12
CRS3035RES100mN3282900E4554000;4554050;3282950;27;–;4;5;5;12
CRS3035RES100mN3282900E4554100;4554150;3282950;18;4;–;3;10;–
CRS3035RES100mN3282900E4554200;4554250;3282950;18;–;3;3;–;4
CRS3035RES100mN3282900E4554300;4554350;3282950;6;–;–;–;–;6
CRS3035RES100mN3282900E4554600;4554650;3282950;30;3;3;9;10;5
CRS3035RES100mN3282900E4554700;4554750;3282950;18;5;–;4;7;9
CRS3035RES100mN3282900E4554800;4554850;3282950;39;10;3;13;13;–
CRS3035RES100mN3282900E4554900;4554950;3282950;20;4;–;6;6;4
CRS3035RES100mN3282900E4555000;4555050;3282950;18;–;5;3;12;–
CRS3035RES100mN3282900E4555100;4555150;3282950;14;–;–;3;3;6
CRS3035RES100mN3282900E4555500;4555550;3282950;3;–;–;–;–;3
CRS3035RES100mN3282900E4555600;4555650;3282950;9;–;3;3;–;–
CRS3035RES100mN3282900E4556400;4556450;3282950;11;–;3;–;6;6
CRS3035RES100mN3282900E4556500;4556550;3282950;21;5;3;3;7;6
CRS3035RES100mN3282900E4556600;4556650;3282950;15;3;–;4;3;–
CRS3035RES100mN3282900E4556700;4556750;3282950;27;7;–;4;4;6
CRS3035RES100mN3282900E4556800;4556850;3282950;14;3;3;3;9;3
CRS3035RES100mN3282900E4556900;4556950;3282950;35;9;3;12;7;5
CRS3035RES100mN3282900E4557100;4557150;3282950;4;–;–;–;3;3
CRS3035RES100mN3282900E4557500;4557550;3282950;9;–;–;–;4;4
CRS3035RES100mN3282900E4557600;4557650;3282950;8;–;–;–;–;–
CRS3035RES100mN3283000E4538700;4538750;3283050;4;–;–;–;–;4
CRS3035RES100mN3283000E4538800;4538850;3283050;48;7;4;10;19;7
CRS3035RES100mN3283000E4538900;4538950;3283050;31;9;3;6;8;12
CRS3035RES100mN3283000E4539000;4539050;3283050;31;8;3;5;7;13
CRS3035RES100mN3283000E4539100;4539150;3283050;24;7;6;7;6;4
CRS3035RES100mN3283000E4539200;4539250;3283050;4;3;–;3;–;–
CRS3035RES100mN3283000E4539500;4539550;3283050;10;3;–;3;3;3
CRS3035RES100mN3283000E4539600;4539650;3283050;15;3;–;5;3;5
CRS3035RES100mN3283000E4539700;4539750;3283050;12;3;3;3;3;–
CRS3035RES100mN3283000E4539800;4539850;3283050;28;3;5;9;7;4
CRS3035RES100mN3283000E4539900;4539950;3283050;62;14;3;12;13;14
CRS3035RES100mN3283000E4540000;4540050;3283050;36;7;–;10;8;12
CRS3035RES100mN3283000E4540100;4540150;3283050;24;4;–;5;8;7
CRS3035RES100mN3283000E4540200;4540250;3283050;47;11;7;7;7;15
CRS3035RES100mN3283000E4540300;4540350;3283050;32;3;5;3;11;8
CRS3035RES100mN3283000E4540400;4540450;3283050;49;11;8;12;8;7
CRS3035RES100mN3283000E4540500;4540550;3283050;11;8;–;–;–;3
CRS3035RES100mN3283000E4540600;4540650;3283050;29;4;3;6;3;12
CRS3035RES100mN3283000E4540700;4540750;3283050;43;6;4;4;18;14
CRS3035RES100mN3283000E4540800;4540850;3283050;4;3;–;3;–;3
CRS3035RES100mN3283000E4540900;4540950;3283050;17;3;–;–;8;7
CRS3035RES100mN3283000E4541000;4541050;3283050;5;–;–;–;–;–
CRS3035RES100mN3283000E4543500;4543550;3283050;5;–;–;–;–;–
CRS3035RES100mN3283000E4543600;4543650;3283050;17;3;3;–;3;8
CRS3035RES100mN3283000E4543700;4543750;3283050;49;13;–;11;11;13
CRS3035RES100mN3283000E4543800;4543850;3283050;22;–;–;4;4;14
CRS3035RES100mN3283000E4543900;4543950;3283050;46;11;–;13;5;20
CRS3035RES100mN3283000E4544000;4544050;3283050;33;3;–;6;8;15
CRS3035RES100mN3283000E4544100;4544150;3283050;49;8;5;11;10;16
CRS3035RES100mN3283000E4544200;4544250;3283050;17;–;–;3;4;9
CRS3035RES100mN3283000E4544300;4544350;3283050;37;8;5;11;9;10
CRS3035RES100mN3283000E4544400;4544450;3283050;31;8;3;6;5;10
CRS3035RES100mN3283000E4544500;4544550;3283050;40;5;–;10;10;14
CRS3035RES100mN3283000E4544600;4544650;3283050;16;–;–;–;5;5
CRS3035RES100mN3283000E4544700;4544750;3283050;34;7;4;7;5;15
CRS3035RES100mN3283000E4544800;4544850;3283050;138;14;21;45;24;33
CRS3035RES100mN3283000E4544900;4544950;3283050;15;–;3;–;3;8
CRS3035RES100mN3283000E4545000;4545050;3283050;30;3;3;3;8;14
CRS3035RES100mN3283000E4545100;4545150;3283050;46;17;9;4;11;6
CRS3035RES100mN3283000E4545200;4545250;3283050;28;8;–;6;5;8
CRS3035RES100mN3283000E4545300;4545350;3283050;3;–;–;–;–;3
CRS3035RES100mN3283000E4545400;4545450;3283050;17;–;5;3;8;5
CRS3035RES100mN3283000E4545500;4545550;3283050;9;3;3;–;5;–
CRS3035RES100mN3283000E4545600;4545650;3283050;15;6;3;6;3;3
CRS3035RES100mN3283000E4545700;4545750;3283050;5;–;–;–;3;3
CRS3035RES100mN3283000E4545800;4545850;3283050;36;4;7;13;6;10
CRS3035RES100mN3283000E4545900;4545950;3283050;28;3;3;5;5;6
CRS3035RES100mN3283000E4546000;4546050;3283050;37;7;–;3;12;12
CRS3035RES100mN3283000E4546100;4546150;3283050;34;4;4;10;6;11
CRS3035RES100mN3283000E4546200;4546250;3283050;35;6;3;10;–;13
CRS3035RES100mN3283000E4546300;4546350;3283050;33;5;–;9;3;14
CRS3035RES100mN3283000E4546400;4546450;3283050;49;8;4;10;8;20
CRS3035RES100mN3283000E4546500;4546550;3283050;9;3;–;–;–;4
CRS3035RES100mN3283000E4546600;4546650;3283050;129;35;15;33;25;22
CRS3035RES100mN3283000E4546700;4546750;3283050;145;29;35;35;25;19
CRS3035RES100mN3283000E4546800;4546850;3283050;325;98;45;81;55;41
CRS3035RES100mN3283000E4546900;4546950;3283050;258;44;32;74;56;57
CRS3035RES100mN3283000E4547000;4547050;3283050;9;–;–;–;6;5
CRS3035RES100mN3283000E4547100;4547150;3283050;33;3;6;4;12;11
CRS3035RES100mN3283000E4547200;4547250;3283050;51;10;–;16;19;14
CRS3035RES100mN3283000E4547400;4547450;3283050;4;–;–;–;–;–
CRS3035RES100mN3283000E4547600;4547650;3283050;19;–;3;–;11;7
CRS3035RES100mN3283000E4548500;4548550;3283050;7;–;–;–;–;–
CRS3035RES100mN3283000E4548600;4548650;3283050;3;–;–;–;–;3
CRS3035RES100mN3283000E4552200;4552250;3283050;134;17;3;34;50;28
CRS3035RES100mN3283000E4552300;4552350;3283050;104;17;3;20;26;37
CRS3035RES100mN3283000E4552400;4552450;3283050;59;9;8;12;20;14
CRS3035RES100mN3283000E4552500;4552550;3283050;201;39;31;62;43;26
CRS3035RES100mN3283000E4552600;4552650;3283050;153;32;5;49;42;25
CRS3035RES100mN3283000E4552700;4552750;3283050;137;30;18;41;29;15
CRS3035RES100mN3283000E4552800;4552850;3283050;191;55;30;59;36;13
CRS3035RES100mN3283000E4552900;4552950;3283050;277;60;41;83;54;37
CRS3035RES100mN3283000E4553000;4553050;3283050;134;22;13;49;21;29
CRS3035RES100mN3283000E4553300;4553350;3283050;22;3;3;4;4;7
CRS3035RES100mN3283000E4553400;4553450;3283050;32;3;4;8;11;3
CRS3035RES100mN3283000E4553500;4553550;3283050;29;5;6;12;3;3
CRS3035RES100mN3283000E4553600;4553650;3283050;15;–;–;5;4;–
CRS3035RES100mN3283000E4553700;4553750;3283050;96;18;8;31;24;17
CRS3035RES100mN3283000E4553800;4553850;3283050;53;8;6;8;22;12
CRS3035RES100mN3283000E4553900;4553950;3283050;33;5;–;7;13;5
CRS3035RES100mN3283000E4554000;4554050;3283050;47;6;–;8;15;14
CRS3035RES100mN3283000E4554100;4554150;3283050;32;6;3;9;7;9
CRS3035RES100mN3283000E4554200;4554250;3283050;13;–;3;4;7;3
CRS3035RES100mN3283000E4554300;4554350;3283050;12;3;–;3;–;4
CRS3035RES100mN3283000E4554700;4554750;3283050;16;4;–;5;5;3
CRS3035RES100mN3283000E4554800;4554850;3283050;29;7;–;8;7;5
CRS3035RES100mN3283000E4554900;4554950;3283050;14;5;–;10;3;–
CRS3035RES100mN3283000E4555000;4555050;3283050;16;–;4;3;3;3
CRS3035RES100mN3283000E4555100;4555150;3283050;5;–;–;–;–;–
CRS3035RES100mN3283000E4555400;4555450;3283050;3;–;–;–;–;–
CRS3035RES100mN3283000E4555500;4555550;3283050;23;5;3;6;8;–
CRS3035RES100mN3283000E4555600;4555650;3283050;24;3;3;5;6;6
CRS3035RES100mN3283000E4556000;4556050;3283050;17;–;–;–;–;16
CRS3035RES100mN3283000E4556100;4556150;3283050;4;–;–;3;–;–
CRS3035RES100mN3283000E4556200;4556250;3283050;8;–;–;3;3;3
CRS3035RES100mN3283000E4556300;4556350;3283050;10;–;–;5;4;–
CRS3035RES100mN3283000E4556400;4556450;3283050;29;8;3;8;7;4
CRS3035RES100mN3283000E4556500;4556550;3283050;33;11;–;9;8;5
CRS3035RES100mN3283000E4556600;4556650;3283050;38;3;3;10;15;9
CRS3035RES100mN3283000E4556700;4556750;3283050;33;10;–;7;11;3
CRS3035RES100mN3283000E4556800;4556850;3283050;11;3;–;3;–;6
CRS3035RES100mN3283000E4556900;4556950;3283050;15;3;3;–;9;5
CRS3035RES100mN3283000E4557000;4557050;3283050;20;7;3;6;6;–
CRS3035RES100mN3283000E4557100;4557150;3283050;29;6;–;9;8;5
CRS3035RES100mN3283000E4557300;4557350;3283050;11;4;3;4;–;–
CRS3035RES100mN3283000E4557400;4557450;3283050;22;4;–;8;9;6
CRS3035RES100mN3283100E4538800;4538850;3283150;32;–;3;–;19;10
CRS3035RES100mN3283100E4538900;4538950;3283150;49;10;–;8;10;14
CRS3035RES100mN3283100E4539000;4539050;3283150;37;9;4;3;12;6
CRS3035RES100mN3283100E4539100;4539150;3283150;35;5;–;7;12;11
CRS3035RES100mN3283100E4539200;4539250;3283150;24;5;3;6;4;8
CRS3035RES100mN3283100E4539300;4539350;3283150;25;5;–;10;5;6
CRS3035RES100mN3283100E4539400;4539450;3283150;11;3;–;–;–;5
CRS3035RES100mN3283100E4539500;4539550;3283150;31;7;5;5;3;4
CRS3035RES100mN3283100E4539600;4539650;3283150;37;8;3;3;10;9
CRS3035RES100mN3283100E4539700;4539750;3283150;31;–;3;3;4;16
CRS3035RES100mN3283100E4539800;4539850;3283150;40;7;3;10;9;11
CRS3035RES100mN3283100E4539900;4539950;3283150;26;3;–;4;6;13
CRS3035RES100mN3283100E4540000;4540050;3283150;47;6;3;8;12;22
CRS3035RES100mN3283100E4540100;4540150;3283150;35;10;7;7;11;9
CRS3035RES100mN3283100E4540200;4540250;3283150;69;8;10;22;22;7
CRS3035RES100mN3283100E4540300;4540350;3283150;31;7;7;7;6;8
CRS3035RES100mN3283100E4540400;4540450;3283150;22;4;–;–;12;6
CRS3035RES100mN3283100E4540500;4540550;3283150;39;14;4;3;5;12
CRS3035RES100mN3283100E4540600;4540650;3283150;45;8;6;13;9;4
CRS3035RES100mN3283100E4540800;4540850;3283150;24;5;4;13;–;–
CRS3035RES100mN3283100E4543700;4543750;3283150;25;5;5;8;9;3
CRS3035RES100mN3283100E4543800;4543850;3283150;38;5;–;6;8;22
CRS3035RES100mN3283100E4543900;4543950;3283150;25;4;3;5;6;9
CRS3035RES100mN3283100E4544000;4544050;3283150;25;4;3;7;9;8
CRS3035RES100mN3283100E4544100;4544150;3283150;49;11;3;13;13;5
CRS3035RES100mN3283100E4544200;4544250;3283150;61;8;6;10;18;20
CRS3035RES100mN3283100E4544300;4544350;3283150;52;8;–;13;14;13
CRS3035RES100mN3283100E4544400;4544450;3283150;34;4;–;7;16;6
CRS3035RES100mN3283100E4544500;4544550;3283150;33;3;7;4;14;9
CRS3035RES100mN3283100E4544600;4544650;3283150;41;3;3;8;13;15
CRS3035RES100mN3283100E4544700;4544750;3283150;75;23;5;19;12;17
CRS3035RES100mN3283100E4544800;4544850;3283150;49;9;7;14;12;12
CRS3035RES100mN3283100E4544900;4544950;3283150;56;7;4;12;19;14
CRS3035RES100mN3283100E4545000;4545050;3283150;23;3;–;3;6;10
CRS3035RES100mN3283100E4545100;4545150;3283150;37;4;4;7;5;13
CRS3035RES100mN3283100E4545200;4545250;3283150;30;3;4;6;7;9
CRS3035RES100mN3283100E4545300;4545350;3283150;39;7;3;8;10;10
CRS3035RES100mN3283100E4545400;4545450;3283150;41;10;7;16;7;3
CRS3035RES100mN3283100E4545500;4545550;3283150;3;–;–;–;–;–
CRS3035RES100mN3283100E4545600;4545650;3283150;14;3;–;3;3;3
CRS3035RES100mN3283100E4545700;4545750;3283150;33;14;–;10;–;9
CRS3035RES100mN3283100E4545800;4545850;3283150;44;4;5;11;10;18
CRS3035RES100mN3283100E4545900;4545950;3283150;32;5;3;4;3;16
CRS3035RES100mN3283100E4546000;4546050;3283150;39;4;3;5;13;10
CRS3035RES100mN3283100E4546100;4546150;3283150;31;5;8;–;6;8
CRS3035RES100mN3283100E4546200;4546250;3283150;38;11;4;6;8;9
CRS3035RES100mN3283100E4546300;4546350;3283150;34;5;4;6;15;6
CRS3035RES100mN3283100E4546400;4546450;3283150;25;3;–;3;10;7
CRS3035RES100mN3283100E4546500;4546550;3283150;17;–;–;3;5;5
CRS3035RES100mN3283100E4546600;4546650;3283150;50;4;7;9;15;12
CRS3035RES100mN3283100E4546700;4546750;3283150;24;3;4;5;11;5
CRS3035RES100mN3283100E4546800;4546850;3283150;20;–;3;–;4;10
CRS3035RES100mN3283100E4546900;4546950;3283150;138;36;20;34;33;19
CRS3035RES100mN3283100E4547000;4547050;3283150;43;6;6;9;8;14
CRS3035RES100mN3283100E4547100;4547150;3283150;63;9;5;11;12;26
CRS3035RES100mN3283100E4547200;4547250;3283150;34;11;–;17;8;–
CRS3035RES100mN3283100E4547400;4547450;3283150;10;3;–;3;–;4
CRS3035RES100mN3283100E4552100;4552150;3283150;9;–;–;–;10;–
CRS3035RES100mN3283100E4552200;4552250;3283150;10;–;3;–;3;5
CRS3035RES100mN3283100E4552300;4552350;3283150;141;36;14;38;33;20
CRS3035RES100mN3283100E4552400;4552450;3283150;33;3;–;–;15;9
CRS3035RES100mN3283100E4552500;4552550;3283150;59;5;6;13;18;19
CRS3035RES100mN3283100E4552600;4552650;3283150;72;17;10;16;18;15
CRS3035RES100mN3283100E4552700;4552750;3283150;76;22;3;32;7;4
CRS3035RES100mN3283100E4552800;4552850;3283150;12;4;–;–;3;5
CRS3035RES100mN3283100E4552900;4552950;3283150;72;12;7;27;11;16
CRS3035RES100mN3283100E4553000;4553050;3283150;30;7;5;5;8;4
CRS3035RES100mN3283100E4553300;4553350;3283150;10;9;–;4;3;3
CRS3035RES100mN3283100E4553400;4553450;3283150;6;3;–;3;–;3
CRS3035RES100mN3283100E4553500;4553550;3283150;58;4;3;23;14;16
CRS3035RES100mN3283100E4553600;4553650;3283150;17;3;–;5;5;4
CRS3035RES100mN3283100E4553800;4553850;3283150;50;4;4;6;24;7
CRS3035RES100mN3283100E4553900;4553950;3283150;43;11;9;9;10;10
CRS3035RES100mN3283100E4554000;4554050;3283150;52;18;4;11;16;5
CRS3035RES100mN3283100E4554100;4554150;3283150;4;3;–;3;–;–
CRS3035RES100mN3283100E4554300;4554350;3283150;5;–;–;–;3;3
CRS3035RES100mN3283100E4554400;4554450;3283150;3;–;–;–;3;3
CRS3035RES100mN3283100E4554700;4554750;3283150;26;9;3;4;10;–
CRS3035RES100mN3283100E4554800;4554850;3283150;28;6;–;11;8;4
CRS3035RES100mN3283100E4554900;4554950;3283150;20;3;–;5;4;4
CRS3035RES100mN3283100E4555500;4555550;3283150;24;3;3;6;4;–
CRS3035RES100mN3283100E4555600;4555650;3283150;21;3;–;–;5;8
CRS3035RES100mN3283100E4555700;4555750;3283150;17;3;3;3;6;7
CRS3035RES100mN3283100E4555800;4555850;3283150;11;–;–;3;3;6
CRS3035RES100mN3283100E4555900;4555950;3283150;37;11;8;12;8;6
CRS3035RES100mN3283100E4556000;4556050;3283150;29;–;3;6;9;6
CRS3035RES100mN3283100E4556100;4556150;3283150;12;–;3;3;3;4
CRS3035RES100mN3283100E4556200;4556250;3283150;17;–;3;–;9;7
CRS3035RES100mN3283100E4556300;4556350;3283150;18;–;–;–;4;8
CRS3035RES100mN3283100E4556400;4556450;3283150;28;4;–;8;10;4
CRS3035RES100mN3283100E4556500;4556550;3283150;36;6;3;8;10;9
CRS3035RES100mN3283100E4556600;4556650;3283150;30;11;3;6;5;5
CRS3035RES100mN3283100E4556700;4556750;3283150;45;17;4;10;13;7
CRS3035RES100mN3283100E4556800;4556850;3283150;19;–;–;–;10;5
CRS3035RES100mN3283100E4556900;4556950;3283150;39;14;4;14;3;–
CRS3035RES100mN3283100E4557000;4557050;3283150;9;4;–;4;3;3
CRS3035RES100mN3283100E4557200;4557250;3283150;7;–;–;–;–;–
CRS3035RES100mN3283100E4557300;4557350;3283150;9;3;–;6;–;3
CRS3035RES100mN3283200E4538800;4538850;3283250;50;7;3;5;15;23
CRS3035RES100mN3283200E4538900;4538950;3283250;43;9;–;8;8;19
CRS3035RES100mN3283200E4539000;4539050;3283250;22;3;3;–;11;7
CRS3035RES100mN3283200E4539100;4539150;3283250;3;–;–;–;–;–
CRS3035RES100mN3283200E4539200;4539250;3283250;4;–;–;–;–;4
CRS3035RES100mN3283200E4539300;4539350;3283250;19;3;–;3;4;8
CRS3035RES100mN3283200E4539400;4539450;3283250;34;4;4;5;12;13
CRS3035RES100mN3283200E4539500;4539550;3283250;38;4;5;5;16;9
CRS3035RES100mN3283200E4539600;4539650;3283250;40;9;4;15;7;8
CRS3035RES100mN3283200E4539700;4539750;3283250;34;3;3;3;13;11
CRS3035RES100mN3283200E4539800;4539850;3283250;39;8;–;6;7;13
CRS3035RES100mN3283200E4539900;4539950;3283250;41;7;4;10;5;12
CRS3035RES100mN3283200E4540000;4540050;3283250;30;6;4;8;9;5
CRS3035RES100mN3283200E4540100;4540150;3283250;47;14;–;17;9;–
CRS3035RES100mN3283200E4540200;4540250;3283250;44;9;4;8;15;16
CRS3035RES100mN3283200E4540300;4540350;3283250;43;3;6;8;11;14
CRS3035RES100mN3283200E4540400;4540450;3283250;51;10;–;14;15;11
CRS3035RES100mN3283200E4540500;4540550;3283250;54;18;5;22;3;8
CRS3035RES100mN3283200E4540600;4540650;3283250;3;–;–;–;–;–
CRS3035RES100mN3283200E4543700;4543750;3283250;8;–;–;–;–;3
CRS3035RES100mN3283200E4543800;4543850;3283250;22;7;3;5;3;4
CRS3035RES100mN3283200E4543900;4543950;3283250;20;9;–;4;4;5
CRS3035RES100mN3283200E4544000;4544050;3283250;24;–;–;–;8;11
CRS3035RES100mN3283200E4544100;4544150;3283250;43;3;6;4;13;18
CRS3035RES100mN3283200E4544200;4544250;3283250;57;17;9;14;14;12
CRS3035RES100mN3283200E4544300;4544350;3283250;33;4;3;8;7;16
CRS3035RES100mN3283200E4544400;4544450;3283250;28;5;–;3;9;10
CRS3035RES100mN3283200E4544500;4544550;3283250;49;3;3;4;12;18
CRS3035RES100mN3283200E4544600;4544650;3283250;29;3;6;4;12;6
CRS3035RES100mN3283200E4544700;4544750;3283250;7;3;–;–;3;–
CRS3035RES100mN3283200E4544800;4544850;3283250;50;11;8;15;6;8
CRS3035RES100mN3283200E4544900;4544950;3283250;77;13;–;16;11;36
CRS3035RES100mN3283200E4545000;4545050;3283250;52;5;3;16;9;13
CRS3035RES100mN3283200E4545100;4545150;3283250;30;4;–;7;6;15
CRS3035RES100mN3283200E4545200;4545250;3283250;39;9;–;6;11;8
CRS3035RES100mN3283200E4545300;4545350;3283250;33;4;5;4;4;14
CRS3035RES100mN3283200E4545500;4545550;3283250;23;4;4;4;4;8
CRS3035RES100mN3283200E4545600;4545650;3283250;31;3;4;3;11;–
CRS3035RES100mN3283200E4545700;4545750;3283250;20;8;3;6;4;4
CRS3035RES100mN3283200E4545800;4545850;3283250;16;4;3;–;3;–
CRS3035RES100mN3283200E4545900;4545950;3283250;18;4;–;4;6;7
CRS3035RES100mN3283200E4546000;4546050;3283250;23;3;3;4;6;12
CRS3035RES100mN3283200E4546100;4546150;3283250;20;–;–;3;4;16
CRS3035RES100mN3283200E4546200;4546250;3283250;22;3;3;–;4;12
CRS3035RES100mN3283200E4546300;4546350;3283250;29;8;–;3;7;17
CRS3035RES100mN3283200E4546400;4546450;3283250;44;8;–;10;17;13
CRS3035RES100mN3283200E4546500;4546550;3283250;33;6;4;4;11;8
CRS3035RES100mN3283200E4546600;4546650;3283250;19;5;–;3;–;8
CRS3035RES100mN3283200E4546700;4546750;3283250;7;–;4;3;–;–
CRS3035RES100mN3283200E4546800;4546850;3283250;19;8;–;4;3;9
CRS3035RES100mN3283200E4546900;4546950;3283250;32;3;4;5;6;13
CRS3035RES100mN3283200E4547000;4547050;3283250;28;–;–;3;11;14
CRS3035RES100mN3283200E4547100;4547150;3283250;62;15;5;17;4;17
CRS3035RES100mN3283200E4547300;4547350;3283250;25;3;3;4;10;4
CRS3035RES100mN3283200E4547400;4547450;3283250;30;5;–;8;6;8
CRS3035RES100mN3283200E4547500;4547550;3283250;16;3;3;3;3;7
CRS3035RES100mN3283200E4547700;4547750;3283250;3;3;–;3;–;–
CRS3035RES100mN3283200E4547800;4547850;3283250;4;3;–;3;–;–
CRS3035RES100mN3283200E4548000;4548050;3283250;3;–;–;–;–;–
CRS3035RES100mN3283200E4548100;4548150;3283250;6;–;–;3;–;3
CRS3035RES100mN3283200E4549400;4549450;3283250;4;–;3;3;–;–
CRS3035RES100mN3283200E4552200;4552250;3283250;23;3;3;6;5;8
CRS3035RES100mN3283200E4552300;4552350;3283250;46;6;8;18;7;8
CRS3035RES100mN3283200E4552400;4552450;3283250;117;20;6;19;41;30
CRS3035RES100mN3283200E4552500;4552550;3283250;100;24;3;36;18;21
CRS3035RES100mN3283200E4552600;4552650;3283250;128;29;13;43;29;15
CRS3035RES100mN3283200E4552700;4552750;3283250;35;12;3;11;9;–
CRS3035RES100mN3283200E4552800;4552850;3283250;62;10;–;17;14;23
CRS3035RES100mN3283200E4553100;4553150;3283250;5;–;–;–;5;–
CRS3035RES100mN3283200E4553200;4553250;3283250;9;3;–;–;–;6
CRS3035RES100mN3283200E4553400;4553450;3283250;3;–;–;–;–;3
CRS3035RES100mN3283200E4553500;4553550;3283250;37;6;3;5;16;9
CRS3035RES100mN3283200E4553600;4553650;3283250;12;4;–;10;–;–
CRS3035RES100mN3283200E4553700;4553750;3283250;6;–;–;–;4;–
CRS3035RES100mN3283200E4553800;4553850;3283250;22;–;–;–;5;13
CRS3035RES100mN3283200E4554000;4554050;3283250;64;8;5;14;24;8
CRS3035RES100mN3283200E4554100;4554150;3283250;37;13;3;12;7;7
CRS3035RES100mN3283200E4554200;4554250;3283250;5;–;–;–;3;–
CRS3035RES100mN3283200E4554300;4554350;3283250;12;–;–;–;5;3
CRS3035RES100mN3283200E4554400;4554450;3283250;3;–;–;–;–;–
CRS3035RES100mN3283200E4554700;4554750;3283250;18;4;–;5;8;3
CRS3035RES100mN3283200E4554800;4554850;3283250;28;4;4;6;8;3
CRS3035RES100mN3283200E4554900;4554950;3283250;13;–;–;–;8;–
CRS3035RES100mN3283200E4555300;4555350;3283250;5;–;3;–;3;–
CRS3035RES100mN3283200E4555400;4555450;3283250;6;3;–;3;4;–
CRS3035RES100mN3283200E4555500;4555550;3283250;23;–;–;11;6;4
CRS3035RES100mN3283200E4555600;4555650;3283250;17;–;–;3;–;11
CRS3035RES100mN3283200E4555700;4555750;3283250;28;6;–;12;4;4
CRS3035RES100mN3283200E4555800;4555850;3283250;26;5;3;3;3;8
CRS3035RES100mN3283200E4555900;4555950;3283250;34;3;5;9;12;8
CRS3035RES100mN3283200E4556000;4556050;3283250;38;7;4;12;10;4
CRS3035RES100mN3283200E4556100;4556150;3283250;28;6;–;6;7;12
CRS3035RES100mN3283200E4556200;4556250;3283250;36;–;–;4;7;18
CRS3035RES100mN3283200E4556300;4556350;3283250;21;7;–;5;6;9
CRS3035RES100mN3283200E4556400;4556450;3283250;24;3;–;4;4;12
CRS3035RES100mN3283200E4556500;4556550;3283250;5;–;–;3;3;–
CRS3035RES100mN3283200E4556600;4556650;3283250;66;16;11;19;13;7
CRS3035RES100mN3283200E4556700;4556750;3283250;21;3;3;4;7;5
CRS3035RES100mN3283200E4556800;4556850;3283250;14;–;–;3;3;9
CRS3035RES100mN3283200E4557700;4557750;3283250;16;6;3;3;3;8
CRS3035RES100mN3283300E4538800;4538850;3283350;9;–;–;–;4;3
CRS3035RES100mN3283300E4538900;4538950;3283350;44;7;–;9;18;9
CRS3035RES100mN3283300E4539000;4539050;3283350;25;4;–;9;3;8
CRS3035RES100mN3283300E4539100;4539150;3283350;16;4;–;9;3;3
CRS3035RES100mN3283300E4539200;4539250;3283350;54;3;7;3;17;21
CRS3035RES100mN3283300E4539300;4539350;3283350;13;–;3;–;3;3
CRS3035RES100mN3283300E4539400;4539450;3283350;30;–;8;3;15;6
CRS3035RES100mN3283300E4539500;4539550;3283350;42;10;–;10;7;15
CRS3035RES100mN3283300E4539600;4539650;3283350;53;10;7;10;11;13
CRS3035RES100mN3283300E4539700;4539750;3283350;34;6;3;6;6;10
CRS3035RES100mN3283300E4539800;4539850;3283350;34;7;4;5;9;10
